platform,title,published by,developed by,released,genre,perspective,visual,art,gameplay,interface,userReviews,userReviewCount,averageUserReview,criticReviews,criticReviewCount,averageCriticReview
Wii U,Skylanders: Trap Team - Blastermind,"Activision Publishing, Inc.",,"Dec 21, 2014",DLC / Add-on,,,,,,,0,,,0,
Wii U,Skylanders: Trap Team - Bop & Terrabite,"Activision Publishing, Inc.",,"Oct 05, 2014",Compilation,,,,,,,0,,,0,
Wii U,Skylanders: Trap Team - Bushwhack,"Activision Publishing, Inc.",,"Oct 07, 2014",DLC / Add-on,,,,,,,0,,,0,
Wii U,Skylanders: Trap Team - Chopper,"Activision Publishing, Inc.",,"Oct 05, 2014",DLC / Add-on,,,,,,,0,,,0,
Wii U,Skylanders: Trap Team (Dark Edition Starter Pack),"Activision Publishing, Inc.","Beenox Inc., Toys for Bob Inc.","Oct 05, 2014",Special edition,,,,,,,0,,,0,
Wii U,Skylanders: Trap Team - Fist Bump,"Activision Publishing, Inc.",,"Oct, 2014",DLC / Add-on,,,,,,,0,,,0,
Wii U,Skylanders: Trap Team - Fizzy Frenzy Pop Fizz (Series 3),"Activision Publishing, Inc.",,"Oct 07, 2014",DLC / Add-on,,,,,,,0,,,0,
Wii U,Skylanders: Trap Team - Funny Bone / Sure Shot Shroomboom (Series 2) / Chopper,"Activision Publishing, Inc.",,"Oct 05, 2014",Compilation,,,,,,,0,,,0,
Wii U,Skylanders: Trap Team - Gearshift,"Activision Publishing, Inc.",,"Oct 05, 2014",DLC / Add-on,,,,,,,0,,,0,
Wii U,Skylanders: Trap Team - Head Rush,"Activision Publishing, Inc.",,"Oct, 2014",DLC / Add-on,,,,,,,0,,,0,
Wii U,Skylanders: Trap Team - Hijinx & Eye Small,"Activision Publishing, Inc.",,"Oct 05, 2014",Compilation,,,,,,,0,,,0,
Wii U,Skylanders: Trap Team - Krypt King,"Activision Publishing, Inc.",,"Oct 05, 2014",DLC / Add-on,,,,,,,0,,,0,
Wii U,Skylanders: Trap Team - Legendary Bushwhack,"Activision Publishing, Inc.",,"Feb 15, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,Skylanders: Trap Team - Legendary Nightmare Express Adventure Pack,"Activision Publishing, Inc.",,"Oct 05, 2014",Compilation,,,,,,,0,,,0,
Wii U,Skylanders: Trap Team - Love Potion Pop Fizz (Series 3),"Activision Publishing, Inc.",,"Feb 01, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,Skylanders: Trap Team - Nightmare Express Adventure Pack,"Activision Publishing, Inc.",,"Oct 05, 2014",Compilation,,,,,,,0,,,0,
Wii U,Skylanders: Trap Team - Nitro Krypt King,"Activision Publishing, Inc.",,"Oct 05, 2014",DLC / Add-on,,,,,,,0,,,0,
Wii U,Skylanders: Trap Team - Tidal Wave Gill Grunt & Gill Runt,"Activision Publishing, Inc.",,"Oct 05, 2014",Compilation,,,,,,,0,,,0,
Wii U,Skylanders: Trap Team - Tidal Wave Gill Grunt (Series 4),"Activision Publishing, Inc.",,"Oct 05, 2014",DLC / Add-on,,,,,,,0,,,0,
Wii U,Skylanders: Trap Team - Torch,"Activision Publishing, Inc.",,"Oct 05, 2014",DLC / Add-on,,,,,,,0,,,0,
Wii U,Skylanders: Trap Team - Trail Blazer,"Activision Publishing, Inc.",,"Dec 21, 2014",DLC / Add-on,,,,,,,0,,,0,
Wii U,Slender: The Arrival,Blue Isle Studios Inc.,Blue Isle Studios Inc.,"Oct 22, 2015",Action,1st-person,,,,,,0,,[70.0],1,70.0
Wii U,Slots: Pharaoh's Riches,Skunk Software,Skunk Software,"Apr 14, 2016",Gambling,1st-person,Fixed / flip-screen,,,,,0,,[30.0],1,30.0
Wii U,S.M.A.R.T. Adventures: Mission Math - Sabotage at the Space Station,Engine Software B.V.,Engine Software B.V.,"Feb 25, 2016",Educational,1st-person,,,,,,0,,[60.0],1,60.0
Wii U,The Smurfs 2,"Ubisoft, Inc.","WayForward Technologies, Inc.","Jun 23, 2013",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,"[58.0, 40.0, 40.0, 30.0]",4,42.0
Wii U,Snake Den,Game Bytes,,"Nov 20, 2014",Action,Top-down,Fixed / flip-screen,,Arcade,,,0,,"[55.0, 30.0]",2,42.5
Wii U,Sniper Elite V2,"505 Games (U.S.), Inc.",Rebellion Developments Ltd.,"May 21, 2013",Action,"1st-person, Behind view",,,"Shooter, Stealth",,,0,,"[83.0, 72.0, 70.0, 50.0, 50.0, 50.0]",6,62.5
Wii U,Snowball,CRT Factory,CRT Factory,"Jan 19, 2017",Action,Top-down,,,Arcade,,,0,,,0,
Wii U,Soccer,Nintendo of America Inc.,Iwasaki Electronics Co. Ltd.,"Jun 12, 2014",Sports,Diagonal-down,2D scrolling,,,,,0,,,0,
Wii U,Soldier Blade,"Konami Digital Entertainment, Inc.","Hudson Soft Company, Ltd.","Aug 10, 2017",Action,Top-down,,,Shooter,,,0,,,0,
Wii U,Solitaire,Bigben Interactive S.A.,Sanuk Games SARL,"Oct 27, 2016",Puzzle,"1st-person, Top-down",Fixed / flip-screen,,Cards / tiles,,,0,,,0,
Wii U,Solitaire Dungeon Escape,Jose Varela Games,Jose Varela Games,"Jun 18, 2015",Puzzle,Top-down,Fixed / flip-screen,,Cards / tiles,,,0,,"[65.0, 40.0]",2,52.5
Wii U,Solomon's Key,Tecmo Koei America Corp.,"Tecmo, Ltd.","May 09, 2013","Action, Puzzle",Side view,Fixed / flip-screen,,"Arcade, Platform",,,0,,,0,
Wii U,Sonic Advance,SEGA Corporation,"Dimps Corporation, SONICTEAM, Ltd.","Feb 18, 2015",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,,0,
Wii U,Sonic Advance 2,"SEGA Games Co., Ltd.","Dimps Corporation, Sonic Team","Feb 24, 2016",Action,Side view,2D scrolling,,"Arcade, Platform",,,0,,,0,
Wii U,Sonic Advance 3,"SEGA Games Co., Ltd.","Dimps Corporation, SONICTEAM, Ltd.","May 25, 2016",Action,Side view,2D scrolling,,Platform,,,0,,,0,
Wii U,Sonic & All-Stars Racing: Transformed,"SEGA of America, Inc.",Sumo Digital Ltd (Sheffield),"Nov 18, 2012",Racing / Driving,Behind view,,,Arcade,,,0,,"[90.0, 90.0, 85.0, 83.0, 80.0, 80.0, 80.0, 80.0, 70.0, 60.0]",10,79.8
Wii U,Sonic & All-Stars Racing: Transformed (Bonus Edition),"SEGA of America, Inc.",,"Nov 18, 2012",Special edition,,,,,,,0,,,0,
Wii U,Sonic Boom: Rise of Lyric,"SEGA of America, Inc.","Big Red Button Entertainment, Inc.","Nov 11, 2014",Action,"Behind view, Side view",,,"Platform, Puzzle elements",,,0,,"[50.0, 50.0, 40.0, 40.0, 39.0, 30.0, 20.0, 20.0, 20.0, 10.0]",10,31.9
Wii U,Sonic Lost World,"SEGA of America, Inc.",Sonic Team,"Oct 29, 2013",Action,"Behind view, Side view",,Anime / Manga,Platform,,,0,,"[81.0, 80.0, 75.0, 75.0, 70.0, 65.0, 65.0, 60.0, 58.0, 50.0]",10,67.9
Wii U,Sonic: Lost World (Deadly Six Edition),"SEGA of America, Inc.",Sonic Team,"Oct 29, 2013",Action,"Behind view, Side view",2D scrolling,Anime / Manga,Platform,,,0,,,0,
Wii U,Soon Shine,Dahku Creations,Dahku Creations,"Aug 14, 2014",Action,,,,,,,0,,"[65.0, 60.0]",2,62.5
Wii U,Soul Axiom,Wales Interactive Ltd.,Wales Interactive Ltd.,"Sep 29, 2016","Action, Adventure",1st-person,,,Puzzle elements,,,0,,[50.0],1,50.0
Wii U,Space Hulk,"Hoplite Research, LLC","Full Control ApS, Plunge Interactive S.L.","Jan 14, 2016",Strategy,Diagonal-down,,,Turn-based strategy,,,0,,"[60.0, 50.0]",2,55.0
Wii U,Space Hunted,Ultra Dolphin Revolution,Ultra Dolphin Revolution,"Jul 06, 2017",Action,Side view,2D scrolling,,Platform,,,0,,,0,
Wii U,Space Hunted: The Lost Levels,Ultra Dolphin Revolution,Ultra Dolphin Revolution,"Feb 13, 2020",Action,Side view,2D scrolling,,Platform,,,0,,,0,
Wii U,Space Intervention,VG && IG,VG && IG,"Oct 17, 2019",Action,Side view,Fixed / flip-screen,,"Arcade, Shooter",,,0,,,0,
Wii U,Space Invaders,"Square Enix Co., Ltd.",Taito Corporation,"Oct 12, 2016",Action,Side view,Fixed / flip-screen,,"Arcade, Shooter",,,0,,,0,
Wii U,Space Manbow,"Konami Digital Entertainment Co., Ltd.","Konami Co., Ltd.","Feb 19, 2014",Action,Side view,2D scrolling,,"Arcade, Shooter",,,0,,,0,
Wii U,SpaceRoads,Wurd Industries,Wurd Industries,"May 05, 2016",Racing / Driving,Behind view,,,,,,0,,[20.0],1,20.0
Wii U,Spellcaster's Assistant,Ultra Dolphin Revolution,Ultra Dolphin Revolution,"Mar 29, 2018",Action,Top-down,2D scrolling,,RPG elements,,,0,,,0,
Wii U,Spelunker,"Tozai, Inc.",Micro Graphic Image,"Jun 06, 2013",Action,Side view,2D scrolling,,"Arcade, Platform",,,0,,,0,
Wii U,Sphere Slice,RCMADIAX LLC,RCMADIAX LLC,"Jun 01, 2017",Action,1st-person,,,Arcade,,,0,,,0,
Wii U,SphereZor,,,"Sep 08, 2016",Action,,,,,,,0,,,0,
Wii U,Spheroids,Eclipse Games SC,Eclipse Games SC,"Jan 05, 2017",Action,,2D scrolling,,Platform,,,0,,"[71.0, 50.0]",2,60.5
Wii U,Spikey Walls,RCMADIAX LLC,RCMADIAX LLC,"Sep 18, 2014",Action,Side view,2D scrolling,,,,,0,,"[60.0, 40.0]",2,50.0
Wii U,Spin the Bottle: Bumpie's Party,KnapNok Games ApS,Redgrim,"Aug 08, 2013",Action,,,,Party game,,,0,,"[80.0, 75.0, 70.0]",3,75.0
Wii U,Splashy Duck,RCMADIAX LLC,RCMADIAX LLC,"Jun 23, 2016",Action,Diagonal-down,Fixed / flip-screen,,Arcade,,,0,,[50.0],1,50.0
Wii U,Splatoon,Nintendo of America Inc.,Nintendo EAD,"May 29, 2015",Action,Behind view,,,Shooter,,,0,,"[95.0, 80.0, 80.0, 80.0, 77.0, 75.0, 73.0, 70.0, 70.0]",9,77.77777777777777
Wii U,Splatoon (Inkling Squid Amiibo Bundle),Nintendo of Europe GmbH,Nintendo EAD,"May 29, 2015",Special edition,,,,,,,0,,,0,
Wii U,SpongeBob SquarePants: Plankton's Robotic Revenge,"Activision Publishing, Inc.","Behaviour Interactive, Inc.","Oct 22, 2013",Action,3rd-person (Other),,,Shooter,,,0,,[40.0],1,40.0
Wii U,Sportsball,Too DX,Too DX,"Nov 06, 2014","Action, Sports",Side view,Fixed / flip-screen,,"Arcade, Shooter",,,0,,"[80.0, 80.0]",2,80.0
Wii U,Spot The Differences: Party!,Sanuk Games SARL,Sanuk Games SARL,"Sep 05, 2013",Puzzle,,Fixed / flip-screen,,"Hidden object, Party game",,,0,,"[60.0, 40.0]",2,50.0
Wii U,Spy Chameleon,EnjoyUp Games S.L.,"EnjoyUp Games S.L., Unfinished Pixel, SL","Dec 25, 2014",Action,Top-down,2D scrolling,,Stealth,,,0,,"[85.0, 80.0]",2,82.5
Wii U,Squids Odyssey,"Game Bakers, The","Game Bakers, The","May 22, 2014","Role-playing (RPG), Strategy",Diagonal-down,,,,,,0,,"[80.0, 78.0]",2,79.0
Wii U,Star Fox 64,Nintendo of Europe GmbH,Nintendo EAD,"Mar 24, 2016",Action,"1st-person, Behind view",,,"Rail shooter, Shooter",,,0,,"[90.0, 70.0]",2,80.0
Wii U,Star Fox Command,Nintendo of America Inc.,Q-Games Ltd.,"Jun 25, 2015",Action,"1st-person, Behind view",,,"Arcade, Shooter",,,0,,,0,
Wii U,Star Fox Guard,Nintendo of America Inc.,"Nintendo EPD, Platinum Games Inc.","Apr 22, 2016",Strategy,3rd-person (Other),Free-roaming camera,,Tower defense,,,0,,"[78.0, 70.0]",2,74.0
Wii U,Star Fox Zero,Nintendo of America Inc.,"Nintendo EPD, Platinum Games Inc.","Apr 22, 2016",Action,Behind view,,,"Rail shooter, Shooter",,,0,,"[96.0, 85.0, 78.0, 75.0, 75.0, 70.0, 70.0, 70.0, 55.0, 50.0]",10,72.4
Wii U,Star Fox Zero (First Print Edition),Nintendo of America Inc.,,"Apr 22, 2016",Special edition,,,,,,,0,,,0,
Wii U,Star Ghost,Squarehead Studios Ltd,Squarehead Studios Ltd,"Mar 10, 2016",Action,Side view,2D scrolling,,Shooter,,,0,,[75.0],1,75.0
Wii U,Star Luster,BANDAI NAMCO Entertainment Inc.,Namco Limited,"Nov 04, 2015","Action, Simulation",1st-person,,,"Arcade, Shooter",,,0,,,0,
Wii U,Star Sky,JMJ Interactive,JMJ Interactive,"Sep 10, 2015",Adventure,Side view,,,,,,0,,[40.0],1,40.0
Wii U,Star Sky 2,JMJ Interactive,JMJ Interactive,"Jun 23, 2016",Adventure,Side view,,,,,,0,,[50.0],1,50.0
Wii U,Star Splash: Shattered Star,Snails Animation,Snails Animation,"Feb 02, 2017",Action,Side view,2D scrolling,,Platform,,,0,,,0,
Wii U,StarTropics,Nintendo of America Inc.,"Locomotive, Nintendo R&D3","May 26, 2016",Action,Diagonal-down,,,"Arcade, Puzzle elements",,,0,,,0,
Wii U,Starwhal,Breakfall Inc.,Breakfall Inc.,"Sep 24, 2015",Action,Side view,,,Arcade,,,0,,"[90.0, 70.0, 70.0]",3,76.66666666666667
Wii U,Stealth Inc. 2: A Game of Clones,Curve Digital Publishing Limited,Curve Studios Limited,"Oct 30, 2014",Action,Side view,2D scrolling,,"Platform, Puzzle elements, Stealth",,,0,,"[100.0, 90.0, 88.0, 85.0, 70.0, 60.0]",6,82.16666666666667
Wii U,SteamWorld Collection,Image & Form International AB,Image & Form International AB,"Sep 30, 2016",Compilation,,,,,,,0,,,0,
Wii U,SteamWorld Dig: A Fistful of Dirt,Image & Form International AB,Image & Form International AB,"Aug 28, 2014",Action,Side view,2D scrolling,,"Metroidvania, Puzzle elements",,,0,,"[95.0, 90.0, 90.0, 80.0, 80.0, 70.0]",6,84.16666666666667
Wii U,SteamWorld Heist,Image & Form International AB,Image & Form International AB,"Oct 20, 2016",Strategy,Side view,"2D scrolling, Free-roaming camera",,RPG elements,,,0,,,0,
Wii U,Steel Lords,nuGAME,nuGAME,"Jul 07, 2016","Action, Strategy","Side view, Top-down",,,Beat 'em up / brawler,,,0,,[10.0],1,10.0
Wii U,Steel Rivals,nuGAME,nuGAME,"Mar 03, 2016",Action,3rd-person (Other),,,Beat 'em up / brawler,,,0,,[20.0],1,20.0
Wii U,Stick it to The Man!,Ripstone Ltd.,Zoink AB,"May 01, 2014",Adventure,Side view,,,"Platform, Puzzle elements",,,0,,"[90.0, 80.0, 80.0]",3,83.33333333333333
Wii U,Stinger,"Konami Digital Entertainment, Inc.",Konami Industry Co. Ltd.,"Nov 05, 2015",Action,"Side view, Top-down",,Anime / Manga,Shooter,,,0,,,0,
Wii U,The Stonecutter,Brave Rock Games,Brave Rock Games,"Jun 04, 2015",Adventure,,,,Interactive book,,,0,,[10.0],1,10.0
Wii U,Stone Shire,Finger Gun Games,Finger Gun Games,"May 21, 2015","Action, Adventure",1st-person,,,Sandbox / open world,,,0,,[30.0],1,30.0
Wii U,Street Fighter 2010: The Final Fight,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","Jan 15, 2015",Action,Side view,,,Platform,,,0,,,0,
Wii U,Street Fighter Alpha 2,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","May 22, 2014",Action,Side view,2D scrolling,Anime / Manga,Fighting,,,0,,[60.0],1,60.0
Wii U,Street Fighter II: The World Warrior,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","Aug 22, 2013",Action,Side view,2D scrolling,Anime / Manga,Fighting,,,0,,,0,
Wii U,Street Fighter II Turbo,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","Aug 22, 2013",Action,Side view,2D scrolling,,"Arcade, Fighting",,,0,,,0,
Wii U,SturmFront: The Mutant War - Übel Edition,Red Art Games,Andrade Games,"Jul 02, 2021",Action,Diagonal-down,2D scrolling,,Shooter,,,0,,,0,
Wii U,Style Savvy,Nintendo of America Inc.,"Nintendo SPD, syn Sophia, Inc.","May 05, 2016",Simulation,,,Anime / Manga,Managerial / business simulation,,,0,,,0,
Wii U,Sudoku and Permudoku,Diplodocus Games,,"May 05, 2016",Puzzle,,,,,,,0,,[60.0],1,60.0
Wii U,Sudoku Party,Lightwood Games,Lightwood Games,"Mar 16, 2017",Puzzle,"Text-based / Spreadsheet, Top-down",,,,,,0,,,0,
Wii U,Sugoro Quest: Dice no Senshi Tachi,"Million Co., Ltd.",Technos Japan Corp.,"Jun 03, 2015",Role-playing (RPG),Diagonal-down,2D scrolling,Anime / Manga,Board game,,,0,,,0,
Wii U,Super Castlevania IV,"Konami Digital Entertainment, Inc.","Konami Co., Ltd.","Oct 31, 2013",Action,Side view,2D scrolling,,Platform,,,0,,"[94.0, 90.0]",2,92.0
Wii U,Super Contra,"Konami Digital Entertainment, Inc.",Konami Industry Co. Ltd.,"Feb 13, 2014",Action,"Side view, Top-down",,,"Arcade, Platform, Shooter",,,0,,,0,
Wii U,Super Destronaut,Petite Games,Petite Games,"Mar 19, 2015",Action,Side view,Fixed / flip-screen,,"Arcade, Shooter",,,0,,"[65.0, 60.0]",2,62.5
Wii U,Super Destronaut 2: Go Duck Yourself,Petite Games,Petite Games,"Oct 20, 2016",Action,Side view,Fixed / flip-screen,,"Arcade, Shooter",,,0,,,0,
Wii U,Super Dodge Ball,"Arc System Works Co., Ltd.",Technos Japan Corp.,"Jun 18, 2014","Action, Sports",Diagonal-down,2D scrolling,Anime / Manga,,,,0,,,0,
Wii U,Super Famicom Wars,"Nintendo Co., Ltd.","Intelligent Systems Co., Ltd.","Oct 02, 2013",Strategy,Top-down,,,,,,0,,,0,
Wii U,Super Ghouls 'N Ghosts,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","May 16, 2013",Action,Side view,,,"Arcade, Platform",,,0,,,0,
Wii U,Super Gussun Oyoyo,BANDAI NAMCO Entertainment Inc.,"KAN's Co., Ltd.","Aug 19, 2015",Puzzle,Side view,Fixed / flip-screen,Anime / Manga,Falling block puzzle,,,0,,,0,
Wii U,Super Hero Math,Skunk Software,Skunk Software,"Sep 01, 2016","Action, Educational",Side view,2D scrolling,,Shooter,,,0,,[20.0],1,20.0
Wii U,Super Mario 3D World,Nintendo of America Inc.,Nintendo EAD,"Nov 22, 2013",Action,3rd-person (Other),,,Platform,,,0,,"[100.0, 100.0, 100.0, 100.0, 98.0, 92.0, 90.0, 85.0, 60.0, 60.0]",10,88.5
Wii U,Super Mario 64,Nintendo of America Inc.,Nintendo EAD,"Apr 01, 2015",Action,3rd-person (Other),,,Platform,,,0,,[80.0],1,80.0
Wii U,Super Mario 64 DS,Nintendo of America Inc.,Nintendo EAD,"Aug 25, 2016",Action,3rd-person (Other),,,"Mini-games, Platform",,,0,,[70.0],1,70.0
Wii U,Super Mario Advance,Nintendo of America Inc.,Nintendo R&D2,"Nov 06, 2014",Action,Side view,,,Arcade,,,0,,,0,
Wii U,Super Mario Advance 4: Super Mario Bros. 3,Nintendo of America Inc.,Nintendo R&D2,"Jan 21, 2016",Action,Side view,2D scrolling,,Platform,,,0,,[100.0],1,100.0
Wii U,Super Mario Bros.,Nintendo of America Inc.,"Nintendo Co., Ltd.","Sep 19, 2013",Action,Side view,2D scrolling,,"Arcade, Platform",,,0,,[70.0],1,70.0
Wii U,Super Mario Bros. 2,Nintendo of America Inc.,"Nintendo Co., Ltd.","May 16, 2013",Action,Side view,2D scrolling,,Platform,,,0,,"[90.0, 80.0, 80.0]",3,83.33333333333333
Wii U,Super Mario Bros. 2,Nintendo of America Inc.,"Nintendo Co., Ltd.","Mar 13, 2014",Action,Side view,2D scrolling,,Platform,,,0,,"[60.0, 40.0]",2,50.0
Wii U,Super Mario Bros. 3,Nintendo of America Inc.,Nintendo R&D2,"Apr 17, 2014",Action,Side view,2D scrolling,,Platform,,,0,,"[100.0, 90.0, 90.0, 90.0]",4,92.5
Wii U,Super Mario Galaxy,Nintendo of America Inc.,Nintendo EAD,"Dec 24, 2015",Action,Behind view,,,"Platform, Puzzle elements",,,0,,,0,
Wii U,Super Mario Galaxy 2,Nintendo of America Inc.,Nintendo EAD,"Jan 14, 2015",Action,3rd-person (Other),,,"Platform, Puzzle elements",,,0,,,0,
Wii U,Super Mario Kart,Nintendo of America Inc.,Nintendo EAD,"Aug 06, 2014",Racing / Driving,Behind view,,,Arcade,,,0,,"[70.0, 60.0]",2,65.0
Wii U,Super Mario Maker,Nintendo of America Inc.,Nintendo EAD,"Sep 11, 2015",Action,Side view,2D scrolling,,Platform,,,0,,"[100.0, 91.0, 90.0, 90.0, 90.0, 85.0, 85.0, 80.0, 80.0, 79.0]",10,87.0
Wii U,Super Mario Maker (Mario Classic Colours Amiibo Bundle),Nintendo of Europe GmbH,Nintendo EAD,"Sep 11, 2015",Special edition,,,,,,,0,,,0,
Wii U,Super Mario RPG: Legend of the Seven Stars,Nintendo of America Inc.,"Square Co., Ltd.","Jun 30, 2016","Action, Role-playing (RPG)",Diagonal-down,Isometric,Anime / Manga,Japanese-style RPG (JRPG),,,0,,[90.0],1,90.0
Wii U,Super Mario World,Nintendo of America Inc.,"Nintendo Co., Ltd.","Apr 26, 2013",Action,Side view,2D scrolling,,Platform,,,0,,"[100.0, 100.0, 90.0]",3,96.66666666666667
Wii U,Super Mario World: Super Mario Advance 2,Nintendo of America Inc.,Nintendo R&D2,"Dec 25, 2014",Action,Side view,,,"Platform, Puzzle elements",,,0,,,0,
Wii U,Super Meat Boy,BlitWorks,Team Meat LLC,"May 12, 2016",Action,Side view,2D scrolling,,Platform,,,0,,[90.0],1,90.0
Wii U,Super Metroid,Nintendo of America Inc.,"Intelligent Systems Co., Ltd., Nintendo R&D1","May 15, 2013",Action,Side view,2D scrolling,,"Metroidvania, Platform, Shooter",,,0,,"[100.0, 100.0]",2,100.0
Wii U,Super Ninja Boy,Culture Brain Inc.,Culture Brain Inc.,"Oct 01, 2014",Role-playing (RPG),"Diagonal-down, Side view",2D scrolling,,Action RPG,,,0,,,0,
Wii U,Super Paper Mario,Nintendo of America Inc.,"Intelligent Systems Co., Ltd.","Jun 16, 2016",Action,"Behind view, Side view",,,"Platform, Puzzle elements, RPG elements",,,0,,,0,
Wii U,Super Punch-Out!!,Nintendo of America Inc.,Nintendo R&D3,"Jan 02, 2014",Sports,Behind view,,,,,,0,,[75.0],1,75.0
Wii U,Super Robo Mouse,RCMADIAX LLC,RCMADIAX LLC,"Apr 07, 2016",Action,Top-down,2D scrolling,,,,,0,,"[30.0, 18.0]",2,24.0
Wii U,Super Smash Bros. Bundle,Nintendo of America Inc.,,"Nov 21, 2014",Special edition,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Akira Wig + Akira Outfit,Nintendo of America Inc.,,"Jun 14, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: All-in-One Fighter Bundle,Nintendo of America Inc.,,"Feb 03, 2016","Compilation, DLC / Add-on",,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Ashley Hat + Ashley Outfit,Nintendo of America Inc.,,"Feb 03, 2016",DLC / Add-on,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Bayonetta + Umbra Clock Tower Stage,Nintendo of America Inc.,,"Feb 03, 2016",DLC / Add-on,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Bear Hat + Bear Suit,Nintendo of America Inc.,,"Jul 31, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Bionic Helmet + Bionic Armor,Nintendo of America Inc.,,"Feb 03, 2016",DLC / Add-on,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Black Knight Helm + Black Knight's Armor,Nintendo of America Inc.,,"Jul 31, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Business Suit,Nintendo of America Inc.,,"Sep 30, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Captain Falcon Helmet + Captain Falcon's Outfit,Nintendo of America Inc.,,"Sep 30, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Cat Hat + Cat Suit,Nintendo of America Inc.,,"Apr 15, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Chocobo Hat,Nintendo of America Inc.,,"Dec 15, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Chrom Wig + Chrom Outfit,Nintendo of America Inc.,,"Jul 31, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Cloud + Midgar Stage,Nintendo of America Inc.,,"Dec 15, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Collection #1,Nintendo of America Inc.,,"Apr 28, 2015",Compilation,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Collection #2,Nintendo of America Inc.,,"Jun 14, 2015",Compilation,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Collection #3,Nintendo of America Inc.,,"Jul 31, 2015",Compilation,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Collection #4,Nintendo of America Inc.,,"Sep 30, 2015",Compilation,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Collection #5,Nintendo of America Inc.,,"Dec 15, 2015",Compilation,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Collection #6,Nintendo of America Inc.,,"Feb 03, 2016",Compilation,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Corrin,Nintendo of America Inc.,,"Feb 03, 2016",DLC / Add-on,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Dream Land (N64),Nintendo of America Inc.,,"Jun 14, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Dunban Wig + Dunban Outfit,Nintendo of America Inc.,,"Apr 15, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Flying Man Hat + Flying Man Outfit,Nintendo of America Inc.,,"Jul 31, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Fox Hat + Fox Outfit,Nintendo of America Inc.,,"Sep 30, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Geno Hat + Geno Outfit,Nintendo of America Inc.,,"Dec 15, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Gil's Helmet + Gil's Armor,Nintendo of America Inc.,,"Feb 03, 2016",DLC / Add-on,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Heihachi Wig + Heihachi Outfit,Nintendo of America Inc.,,"Jun 14, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,Super Smash Bros. for Nintendo 3DS/Wii U: Hoodie,Nintendo of America Inc.,,"Jul 31, 2015",DLC / Add-on,,,,,,,0,,,0,
