platform,title,published by,developed by,released,genre,perspective,visual,art,gameplay,interface,userReviews,userReviewCount,averageUserReview,criticReviews,criticReviewCount,averageCriticReview
Gamecube,RoadKill,"Midway Home Entertainment, Inc.","Terminal Reality, Inc.","Oct 30, 2003","Action, Racing / Driving",,,,Shooter,,,0,,"[85.0, 79.0, 77.0, 76.0, 74.0, 72.0, 68.0, 67.0]",8,74.75
Gamecube,Road Trip: The Arcade Edition,"Conspiracy Entertainment Corp., TAKARA Co., Ltd.","Hudson Soft Company, Ltd.","Mar 17, 2004",Racing / Driving,Behind view,,,Arcade,,,0,,"[55.0, 50.0]",2,52.5
Gamecube,RoboCop,Titus Japan K.K.,"Titus Interactive, S.A.","Mar 04, 2004",Action,1st-person,,,Shooter,,,0,,,0,
Gamecube,Robotech: Battlecry,"TDK Mediactive, Inc.","Vicious Cycle Software, Inc.","Aug 23, 2002",Action,"1st-person, 3rd-person (Other)",,Anime / Manga,Shooter,,,0,,"[85.0, 81.0, 80.0, 80.0, 78.0, 77.0, 76.0, 70.0, 70.0, 65.0]",10,76.2
Gamecube,Robotech: Battlecry (Collector's Edition),"TDK Mediactive, Inc.",,"Oct 08, 2002",Special edition,,,,,,,0,,,0,
Gamecube,Robots,"Vivendi Universal Games, Inc.",Eurocom Developments Ltd,"Mar 07, 2005",Action,Behind view,,,Platform,,,0,,"[70.0, 50.0, 46.0, 40.0, 39.0, 30.0]",6,45.833333333333336
Gamecube,Rocket Power: Beach Bandits,THQ Inc.,Evolution Games,2002,"Action, Sports",Top-down,,,"Arcade, Platform",,,0,,"[90.0, 80.0, 67.0, 50.0, 45.0, 45.0]",6,62.833333333333336
Gamecube,Rocky,Ubi Soft Entertainment Software,Rage Games Ltd.,"Nov 14, 2002",Sports,3rd-person (Other),,Full Motion Video (FMV),,,,0,,"[85.0, 84.0, 80.0, 76.0, 75.0, 60.0, 55.0, 55.0]",8,71.25
Gamecube,Rogue Ops,"Kemco U.S.A., Inc.",Bits Studios Ltd.,"Oct 28, 2003",Action,3rd-person (Other),,,"Quick Time Events (QTEs), Stealth",,,0,,"[80.0, 77.0, 75.0, 70.0, 65.0, 60.0, 47.0, 42.0, 40.0, 30.0]",10,58.6
Gamecube,R:Racing Evolution,Namco Hometek Inc.,Namco Limited,"Dec 09, 2003",Racing / Driving,"1st-person, Behind view",,,,,,0,,"[75.0, 70.0, 69.0, 68.0, 67.0, 67.0, 66.0, 58.0, 50.0, 40.0]",10,63.0
Gamecube,Rugrats: Royal Ransom,THQ Inc.,Avalanche Software LLC,"Nov 27, 2002",Action,3rd-person (Other),,,Platform,,,0,,,0,
Gamecube,Samurai Jack: The Shadow of Aku,SEGA Corporation,Adrenium Games,"Mar 23, 2004",Action,"1st-person, 3rd-person (Other)",,Anime / Manga,Platform,,,0,,"[70.0, 62.0, 60.0, 60.0, 55.0, 52.0, 48.0, 40.0, 40.0]",9,54.111111111111114
Gamecube,Scaler,Global Star Software Inc.,Artificial Mind & Movement,"Nov 17, 2004",Action,"1st-person, 3rd-person (Other)",,,Platform,,,0,,"[80.0, 80.0, 80.0, 72.0, 70.0, 66.0]",6,74.66666666666667
Gamecube,Scooby-Doo!: Mystery Mayhem,THQ Inc.,Artificial Mind & Movement,"Mar 02, 2004","Action, Adventure",3rd-person (Other),,,Puzzle elements,,,0,,"[68.0, 68.0, 65.0, 65.0, 61.0, 56.0, 55.0, 52.0, 50.0, 50.0]",10,59.0
Gamecube,Scooby-Doo!: Night of 100 Frights,THQ Inc.,"Heavy Iron Studios, Inc.","Sep 12, 2002",Action,3rd-person (Other),,,"Platform, Puzzle elements",,,0,,"[80.0, 73.0, 71.0, 70.0, 67.0, 65.0, 65.0, 61.0, 60.0, 50.0]",10,66.2
Gamecube,Scooby-Doo!: Unmasked,THQ Inc.,Artificial Mind & Movement,"Sep 12, 2005",Action,3rd-person (Other),,,Puzzle elements,,,0,,"[79.0, 77.0, 70.0, 70.0, 69.0, 65.0, 61.0, 57.0, 50.0, 50.0]",10,64.8
Gamecube,The Scorpion King: Rise of the Akkadian,"Vivendi Universal Games, Inc.","Point of View, Inc.","Sep, 2002",Action,3rd-person (Other),,,Beat 'em up / brawler,,,0,,"[75.0, 70.0, 60.0, 58.0, 58.0, 57.0, 54.0, 42.0, 30.0]",9,56.0
Gamecube,Second Sight,"Codemasters Software Company Limited, The",Free Radical Design Ltd.,"Sep 21, 2004",Action,"1st-person, 3rd-person (Other)",,,"Shooter, Stealth",,,0,,"[90.0, 86.0, 85.0, 80.0, 80.0, 80.0, 80.0, 79.0, 69.0, 67.0]",10,79.6
Gamecube,Sega Soccer Slam,"SEGA of America, Inc.",Black Box Games,"Mar 19, 2002",Sports,3rd-person (Other),,,,,[5.0],1,5.0,"[87.0, 85.0, 85.0, 85.0, 84.0, 83.0, 82.0, 82.0, 75.0, 65.0]",10,81.3
Gamecube,Serious Sam: Next Encounter,Global Star Software Inc.,Climax Solent,"Apr 12, 2004",Action,1st-person,,,Shooter,,,0,,"[78.0, 72.0, 72.0, 71.0, 70.0, 67.0, 65.0, 50.0, 50.0, 50.0]",10,64.5
Gamecube,Shadow the Hedgehog,"SEGA of America, Inc.",SEGA Studios USA,"Nov 15, 2005",Action,3rd-person (Other),Free-roaming camera,,"Platform, Shooter",,"[5.0, 4.0, 3.17, 5.0]",4,4.2925,"[67.0, 64.0, 60.0, 60.0, 51.0, 50.0, 49.0, 45.0, 40.0, 35.0]",10,52.1
Gamecube,Shamu's Deep Sea Adventures,"Activision Publishing, Inc.",Sand Grain Studios,"Nov 08, 2005",Action,Side view,,,Puzzle elements,,,0,,,0,
Gamecube,Shikoku Junrei Taiken Game Ohenro-san: Hosshin no Dōjō (Awakoku Hen),"PIN CHANGE Co.,Ltd.","PIN CHANGE Co.,Ltd.","Apr 24, 2003",Simulation,1st-person,,,,,,0,,,0,
Gamecube,Shrek,"TDK Mediactive, Inc.","Digital Illusions Canada, Inc.","Oct 30, 2002",Action,3rd-person (Other),,,Puzzle elements,,,0,,"[40.0, 35.0, 30.0, 30.0, 28.0]",5,32.6
Gamecube,Shrek 2,"Activision Publishing, Inc.",Luxoflux Corp.,"May 04, 2004",Action,3rd-person (Other),,,"Music / rhythm, Puzzle elements",,,0,,"[83.0, 80.0, 79.0, 70.0, 68.0, 60.0, 60.0, 60.0, 60.0, 50.0]",10,67.0
Gamecube,Shrek Smash N' Crash Racing,"Activision Publishing, Inc.",Torus Games Pty. Ltd.,"Nov 28, 2006",Racing / Driving,Behind view,,,Arcade,,,0,,"[71.0, 59.0, 55.0]",3,61.666666666666664
Gamecube,Shrek: Super Party,"TDK Mediactive, Inc.","Mass Media, Inc.","May 29, 2003",Action,"3rd-person (Other), Side view, Top-down",,,"Board game, Puzzle elements",,,0,,"[50.0, 40.0, 38.0, 35.0, 29.0, 25.0]",6,36.166666666666664
Gamecube,Shrek SuperSlam,"Activision Publishing, Inc.",Shaba Games LLC,"Oct 25, 2005",Action,3rd-person (Other),,,"Fighting, Platform",,,0,,"[83.0, 76.0, 76.0, 75.0, 74.0, 71.0, 70.0, 68.0, 66.0, 65.0]",10,72.4
Gamecube,The Simpsons: Hit & Run,"Fox Interactive, Inc., Vivendi Universal Games, Inc.",Radical Entertainment Inc.,"Sep 16, 2003","Action, Racing / Driving","1st-person, Behind view",,,"Platform, Sandbox / open world",,,0,,"[87.0, 80.0, 80.0, 80.0, 80.0, 77.0, 75.0, 75.0, 71.0, 65.0]",10,77.0
Gamecube,The Simpsons: Road Rage,"Electronic Arts, Inc.",Radical Entertainment Inc.,"Dec 18, 2001",Racing / Driving,Behind view,,,Arcade,,,0,,"[80.0, 80.0, 68.0, 68.0, 68.0, 67.0, 61.0, 52.0, 52.0, 50.0]",10,64.6
Gamecube,The Sims 2: Pets,"Electronic Arts, Inc.",Electronic Arts Redwood Shores Studio,"Oct 17, 2006",Simulation,3rd-person (Other),Free-roaming camera,,Life / social simulation,,,0,,"[82.0, 77.0, 71.0, 70.0, 67.0, 65.0, 60.0, 60.0, 60.0, 40.0]",10,65.2
Gamecube,The Sims 2,"Electronic Arts, Inc.",Maxis Software Inc.,"Oct 24, 2005",Simulation,3rd-person (Other),,,Life / social simulation,,,0,,"[90.0, 87.0, 80.0, 78.0, 73.0, 70.0, 70.0, 65.0, 60.0, 50.0]",10,72.3
Gamecube,The Sims: Bustin' Out,"Electronic Arts, Inc.",Maxis Software Inc.,"Dec 16, 2003",Simulation,Diagonal-down,,,Life / social simulation,,,0,,"[90.0, 87.0, 86.0, 85.0, 85.0, 82.0, 82.0, 80.0, 75.0, 60.0]",10,81.2
Gamecube,The Sims,"Electronic Arts, Inc.","Edge of Reality, Ltd.","Mar 25, 2003",Simulation,Diagonal-down,Isometric,,"Life / social simulation, Managerial / business simulation",,[3.2],1,3.2,"[91.0, 86.0, 86.0, 85.0, 82.0, 80.0, 79.0, 79.0, 79.0, 75.0]",10,82.2
Gamecube,Skies of Arcadia: Legends,"SEGA of America, Inc.",Overworks,"Jan 29, 2003",Role-playing (RPG),Diagonal-down,,Anime / Manga,Japanese-style RPG (JRPG),,[4.43],1,4.43,"[100.0, 100.0, 93.0, 88.0, 88.0, 88.0, 82.0, 80.0, 80.0, 70.0]",10,86.9
Gamecube,Smashing Drive,Namco Hometek Inc.,"Gaelco, S.A.","Feb, 2002",Racing / Driving,Behind view,,,Arcade,,[3.25],1,3.25,"[70.0, 70.0, 50.0, 50.0, 50.0, 40.0, 35.0, 35.0, 29.0, 25.0]",10,45.4
Gamecube,Smuggler's Run 2: Hostile Territory,"Rockstar Games, Inc.","Angel Studios, Inc.","Aug 06, 2002","Action, Racing / Driving","1st-person, 3rd-person (Other)",,,,,,0,,"[98.0, 88.0, 87.0, 82.0, 80.0, 79.0, 78.0, 71.0, 70.0, 0.0]",10,73.3
Gamecube,Sonic Adventure 2: Battle,"SEGA of America, Inc.",SEGA Studios USA,"Feb 12, 2002",Action,Behind view,,Anime / Manga,Platform,,"[5.0, 3.0, 4.75, 4.25, 5.0, 4.25, 5.0]",7,4.464285714285714,"[90.0, 86.0, 86.0, 84.0, 81.0, 80.0, 75.0, 75.0, 70.0, 70.0]",10,79.7
Gamecube,Sonic Adventure DX (Director's Cut),"SEGA of America, Inc.",Sonic Team,"Jun 17, 2003",Action,Behind view,,Anime / Manga,Metroidvania,,"[2.75, 3.0, 5.0, 1.0, 4.0, 5.0]",6,3.4583333333333335,"[100.0, 73.0, 65.0, 60.0, 60.0, 59.0, 57.0, 50.0, 45.0, 40.0]",10,60.9
Gamecube,Sonic: Gems Collection,"SEGA of America, Inc.",Sonic Team,"Aug 16, 2005",Compilation,,,,,,,0,,"[85.0, 75.0, 70.0, 70.0, 70.0, 68.0, 67.0, 55.0, 50.0, 40.0]",10,65.0
Gamecube,Sonic Heroes,"SEGA of America, Inc.",Sonic Team,"Jan 06, 2004",Action,3rd-person (Other),Free-roaming camera,Anime / Manga,Platform,,"[3.17, 5.0, 4.0, 0.0]",4,3.0425,"[90.0, 90.0, 80.0, 80.0, 75.0, 67.0, 60.0, 60.0, 55.0, 50.0]",10,70.7
Gamecube,Sonic Mega Collection,SEGA Corporation,Sonic Team,"Nov 13, 2002","Action, Compilation",,,,,,"[4.25, 4.25, 4.5]",3,4.333333333333333,"[90.0, 88.0, 83.0, 80.0, 80.0, 80.0, 74.0, 72.0, 70.0, 67.0]",10,78.4
Gamecube,Sonic Riders,"SEGA of America, Inc.",Sonic Team,"Feb 21, 2006",Racing / Driving,Behind view,,Anime / Manga,Arcade,,"[3.17, 4.67]",2,3.92,"[80.0, 77.0, 71.0, 58.0, 50.0, 50.0, 50.0, 50.0, 40.0, 30.0]",10,55.6
Gamecube,SoulCalibur II,Namco Hometek Inc.,Project Soul,"Aug 26, 2003",Action,3rd-person (Other),Cinematic camera,,"Arcade, Fighting",,,0,,"[100.0, 95.0, 95.0, 95.0, 95.0, 92.0, 90.0, 80.0, 80.0, 33.0]",10,85.5
Gamecube,Space Raiders,"Mastiff, LLC",Taito Corporation,"Apr, 2004",Action,Behind view,Fixed / flip-screen,,"Arcade, Shooter",,,0,,"[65.0, 40.0, 35.0, 35.0, 29.0]",5,40.8
Gamecube,Spartan: Total Warrior,"SEGA of America, Inc.","Creative Assembly Ltd., The","Oct 25, 2005",Action,Diagonal-down,,,,,,0,,"[83.0, 83.0, 80.0, 79.0, 72.0, 71.0, 70.0, 70.0, 70.0, 50.0]",10,72.8
Gamecube,Spawn: Armageddon,Namco Hometek Inc.,"Point of View, Inc.","Nov 21, 2003",Action,3rd-person (Other),,,,,,0,,"[74.0, 70.0, 67.0, 64.0, 56.0, 55.0, 40.0, 40.0, 25.0, 20.0]",10,51.1
Gamecube,Special Jinsei Game,"TAKARA Co., Ltd.",CAPS Inc.,"May 01, 2003",Strategy,Diagonal-down,,,Board game,,,0,,,0,
Gamecube,Speed Challenge: Jacques Villeneuve's Racing Vision,Ubi Soft Entertainment Software,"Ubi Soft Entertainment Inc., Ubisoft SRL","Oct 18, 2002","Racing / Driving, Sports","1st-person, Behind view",,,,,,0,,"[77.0, 67.0, 62.0, 35.0]",4,60.25
Gamecube,Speed Kings,"Acclaim Entertainment, Inc.",Climax London,"May 28, 2003",Racing / Driving,"1st-person, 3rd-person (Other)",,,Arcade,,,0,,"[76.0, 68.0, 60.0, 55.0, 50.0, 50.0, 0.0]",7,51.285714285714285
Gamecube,Sphinx and the Cursed Mummy,THQ Inc.,Eurocom Developments Ltd,"Nov 10, 2003",Action,3rd-person (Other),,,"Platform, Puzzle elements",,[4.71],1,4.71,"[87.0, 86.0, 85.0, 85.0, 84.0, 82.0, 82.0, 60.0, 60.0, 49.0]",10,76.0
Gamecube,Spider-Man,"Activision Publishing, Inc.",Treyarch Corporation,"Apr 16, 2002",Action,3rd-person (Other),,,,,,0,,"[81.0, 80.0, 80.0, 80.0, 80.0, 79.0, 76.0, 76.0, 72.0, 60.0]",10,76.4
Gamecube,Spider-Man 2,"Activision Publishing, Inc.",Treyarch Corporation,"Jun 29, 2004",Action,3rd-person (Other),,,,,[5.0],1,5.0,"[94.0, 91.0, 88.0, 84.0, 84.0, 80.0, 80.0, 75.0, 70.0, 64.0]",10,81.0
Gamecube,Spirits & Spells,"DreamCatcher Interactive Inc., Wanadoo Edition",Wanadoo Edition,"Sep, 2003",Action,3rd-person (Other),,,Platform,,,0,,"[65.0, 60.0, 55.0, 50.0, 47.0, 36.0, 33.0]",7,49.42857142857143
Gamecube,SpongeBob SquarePants: Battle for Bikini Bottom,THQ Inc.,"Heavy Iron Studios, Inc.","Nov 03, 2003",Action,Behind view,,,Platform,,,0,,"[90.0, 85.0, 80.0, 75.0, 75.0, 73.0, 71.0, 69.0, 60.0, 58.0]",10,73.6
Gamecube,SpongeBob Squarepants: Creature from the Krusty Krab,THQ Inc.,Blitz Games Ltd,"Oct 20, 2006",Action,3rd-person (Other),,,Platform,,,0,,"[76.0, 70.0, 70.0, 60.0, 55.0, 48.0]",6,63.166666666666664
Gamecube,"SpongeBob SquarePants: Lights, Camera, Pants!",THQ Inc.,THQ Australia Studios Pty Ltd.,"Nov 18, 2005",Action,Side view,,,"Board game, Game show / trivia / quiz, Music / rhythm, Paddle / Pong, Puzzle elements",,,0,,"[71.0, 70.0, 60.0, 60.0, 54.0]",5,63.0
Gamecube,SpongeBob SquarePants: Revenge of the Flying Dutchman,THQ Inc.,"BigSky Interactive, Inc.","Dec 17, 2002",Action,3rd-person (Other),,,,,[4.4],1,4.4,"[75.0, 65.0, 29.0]",3,56.333333333333336
Gamecube,SpongeBob SquarePants: The Movie,THQ Inc.,"Heavy Iron Studios, Inc.","Oct 27, 2004",Action,3rd-person (Other),,,"Platform, Puzzle elements",,,0,,"[80.0, 78.0, 78.0, 73.0, 60.0, 60.0, 55.0, 31.0]",8,64.375
Gamecube,Spy Hunter,"Midway Home Entertainment, Inc.",Paradigm Entertainment Inc.,"Mar 12, 2002",Racing / Driving,Behind view,,,"Arcade, Shooter",,,0,,"[90.0, 78.0, 78.0, 75.0, 70.0, 68.0, 58.0, 55.0, 40.0, 33.0]",10,64.5
Gamecube,Spyro: A Hero's Tail,"Vivendi Universal Games, Inc.",Eurocom Developments Ltd,"Nov 02, 2004",Action,Behind view,,,"Platform, Puzzle elements",,,0,,"[80.0, 70.0, 70.0, 65.0, 58.0, 55.0]",6,66.33333333333333
Gamecube,Spyro: Enter the Dragonfly,Universal Interactive Inc.,"Check Six Studios, Equinoxe Digital Entertainment","Nov 20, 2002",Action,Behind view,,,Platform,,,0,,"[75.0, 69.0, 65.0, 60.0, 55.0, 55.0, 47.0, 30.0, 20.0, 10.0]",10,48.6
Gamecube,Sqrxz III,Retroguru,,"Apr 15, 2015",Action,Side view,2D scrolling,,"Arcade, Platform",,,0,,,0,
Gamecube,SRS: Street Racing Syndicate,Namco Hometek Inc.,Eutechnyx Limited,"Aug 31, 2004",Racing / Driving,"1st-person, Behind view",,,,,,0,,"[72.0, 71.0, 68.0, 67.0, 65.0, 62.0, 50.0, 30.0]",8,60.625
Gamecube,SSX 3,"Electronic Arts, Inc.",Electronic Arts Canada,"Oct 21, 2003",Sports,Behind view,,,Tricks / stunts,,[4.0],1,4.0,"[100.0, 100.0, 95.0, 93.0, 92.0, 90.0, 90.0, 85.0, 80.0, 80.0]",10,90.5
Gamecube,SSX on Tour,"Electronic Arts, Inc.",Electronic Arts Canada,"Oct 11, 2005",Sports,Behind view,,,Tricks / stunts,,,0,,"[91.0, 90.0, 88.0, 84.0, 83.0, 82.0, 80.0, 80.0, 80.0, 75.0]",10,83.3
Gamecube,SSX Tricky,"Electronic Arts, Inc.",Electronic Arts Canada,"Nov 27, 2001",Sports,Behind view,,,Tricks / stunts,,[4.17],1,4.17,"[90.0, 88.0, 88.0, 88.0, 85.0, 85.0, 85.0, 83.0, 80.0, 75.0]",10,84.7
Gamecube,Star Fox Adventures,Nintendo of America Inc.,Rare Limited,"Sep 24, 2002",Action,3rd-person (Other),,,,,"[4.14, 4.14, 4.43, 5.0, 2.29]",5,4.0,"[91.0, 87.0, 85.0, 80.0, 80.0, 79.0, 71.0, 70.0, 64.0, 60.0]",10,76.7
Gamecube,Star Fox Assault,Nintendo of America Inc.,Namco Limited,"Feb 14, 2005",Action,Behind view,,,Shooter,,"[2.57, 4.29, 3.86, 0.71, 3.43]",5,2.972,"[100.0, 87.0, 80.0, 80.0, 80.0, 70.0, 70.0, 70.0, 60.0, 50.0]",10,74.7
Gamecube,Starsky & Hutch,Empire Interactive Entertainment,Minds Eye Productions,"Aug 24, 2004",Racing / Driving,Behind view,,,Shooter,,,0,,"[70.0, 67.0, 64.0, 57.0, 55.0, 55.0, 52.0]",7,60.0
Gamecube,Star Wars,LucasArts,"Atari, Inc.",2003,Action,1st-person,,,"Arcade, Rail shooter, Shooter",,,0,,,0,
Gamecube,Star Wars: Bounty Hunter,LucasArts,LucasArts,"Dec 05, 2002",Action,"1st-person, Behind view",,,Shooter,,[3.4],1,3.4,"[90.0, 89.0, 83.0, 80.0, 75.0, 74.0, 70.0, 65.0, 50.0, 42.0]",10,71.8
Gamecube,Star Wars: Jedi Knight II - Jedi Outcast,LucasArts Entertainment Company LLC,Raven Software Corporation,"Nov 19, 2002",Action,"1st-person, Behind view",,,"RPG elements, Shooter",,[4.43],1,4.43,"[90.0, 89.0, 88.0, 85.0, 80.0, 76.0, 72.0, 70.0, 70.0, 60.0]",10,78.0
Gamecube,Star Wars: Rogue Squadron III - Rebel Strike,LucasArts,Factor 5 GmbH,"Oct 21, 2003","Action, Compilation",Behind view,,,Shooter,,"[3.83, 5.0, 4.0]",3,4.276666666666666,"[85.0, 83.0, 78.0, 75.0, 70.0, 70.0, 67.0, 60.0, 60.0, 40.0]",10,68.8
Gamecube,Star Wars: Rogue Squadron II - Rogue Leader,LucasArts Entertainment Company LLC,Factor 5 GmbH,"Nov 18, 2001","Action, Simulation","1st-person, Behind view",,,,,"[3.29, 4.71, 3.57]",3,3.856666666666667,"[96.0, 93.0, 93.0, 92.0, 90.0, 90.0, 90.0, 88.0, 85.0, 70.0]",10,88.7
Gamecube,Star Wars: The Clone Wars,LucasArts,"Pandemic Studios, LLC","Oct 28, 2002",Action,"1st-person, Behind view",,,Shooter,,,0,,"[80.0, 78.0, 78.0, 75.0, 75.0, 75.0, 75.0, 65.0, 58.0, 56.0]",10,71.5
Gamecube,Street Hoops,"Activision Publishing, Inc.","Black Ops Entertainment, LLC","Nov 26, 2002",Sports,3rd-person (Other),,,,,,0,,"[65.0, 61.0, 55.0, 55.0, 53.0, 42.0]",6,55.166666666666664
Gamecube,Strike Force Bowling,"Crave Entertainment, Inc.","Lab Rats Games, Inc.","Mar 15, 2005",Sports,"1st-person, 3rd-person (Other)",,,,,,0,,"[54.0, 52.0, 40.0, 40.0]",4,46.5
Gamecube,Summoner 2,THQ Inc.,"Volition, Inc.","Feb 04, 2003","Action, Role-playing (RPG)",Behind view,,,Action RPG,,,0,,"[93.0, 86.0, 82.0, 80.0, 80.0, 75.0, 70.0, 58.0, 42.0, 40.0]",10,70.6
Gamecube,The Sum of All Fears,Ubi Soft Entertainment Software,"Red Storm Entertainment, Inc.","Jan 15, 2003","Action, Strategy",1st-person,,,Shooter,,,0,,"[66.0, 54.0, 45.0, 40.0, 26.0, 25.0, 18.0]",7,39.142857142857146
Gamecube,Super Bubble Pop,"Jaleco Entertainment, Inc.",Runecraft Ltd.,"Dec 17, 2002",Puzzle,Diagonal-down,,,Tile matching puzzle,,,0,,"[76.0, 72.0, 69.0, 60.0, 60.0, 54.0, 40.0, 30.0]",8,57.625
Gamecube,Super Bust-A-Move,Ubi Soft Entertainment Software,Taito Corporation,"Dec 03, 2002",Puzzle,Side view,Fixed / flip-screen,,Tile matching puzzle,,,0,,"[79.0, 77.0, 76.0, 70.0, 70.0, 65.0, 50.0, 40.0]",8,65.875
Gamecube,Superman: Shadow of Apokolips,"Infogrames, Inc.",Infogrames Studios Limited,"Mar 26, 2003",Action,3rd-person (Other),,,,,[4.5],1,4.5,"[77.0, 72.0, 70.0, 65.0, 65.0, 62.0, 50.0, 50.0, 40.0, 29.0]",10,58.0
Gamecube,Super Mario Strikers,Nintendo of America Inc.,"Next Level Games, Inc.","Dec 05, 2005",Sports,3rd-person (Other),,,Arcade,,[3.2],1,3.2,"[100.0, 100.0, 85.0, 72.0, 70.0, 68.0, 65.0, 65.0, 58.0, 50.0]",10,73.3
Gamecube,Super Mario Sunshine,Nintendo of America Inc.,Nintendo EAD,"Aug, 2002",Action,3rd-person (Other),Free-roaming camera,,Platform,,"[3.5, 3.0, 3.4, 4.0, 4.67, 3.0, 4.17]",7,3.6771428571428575,"[100.0, 100.0, 100.0, 100.0, 97.0, 94.0, 93.0, 91.0, 90.0, 86.0]",10,95.1
Gamecube,Super Monkey Ball,SEGA Corporation,"Amusement Vision, Ltd.","Nov 18, 2001","Action, Puzzle",Behind view,,,"Arcade, Mini-games, Party game",,"[4.4, 3.2]",2,3.8000000000000003,"[94.0, 90.0, 90.0, 90.0, 88.0, 86.0, 82.0, 81.0, 80.0, 78.0]",10,85.9
Gamecube,Super Monkey Ball 2,SEGA Corporation,"Amusement Vision, Ltd.","Aug 24, 2002","Action, Puzzle",,,,"Arcade, Mini-games, Party game",,,0,,"[100.0, 93.0, 90.0, 87.0, 86.0, 85.0, 82.0, 80.0, 70.0, 20.0]",10,79.3
Gamecube,Super Monkey Ball Adventure,"SEGA of America, Inc.",Traveller's Tales (UK) Ltd.,"Aug 01, 2006","Action, Puzzle, Racing / Driving",Behind view,,,"Arcade, Platform",,,0,,"[73.0, 60.0, 59.0, 57.0, 50.0, 50.0, 48.0, 47.0, 40.0, 40.0]",10,52.4
Gamecube,Super Smash Bros.: Melee,Nintendo of America Inc.,"HAL Laboratory, Inc.","Dec 02, 2001",Action,Side view,,,Fighting,,"[5.0, 5.0, 4.4, 4.8, 5.0, 4.8, 5.0, 4.8]",8,4.85,"[100.0, 95.0, 95.0, 94.0, 93.0, 90.0, 90.0, 90.0, 75.0, 70.0]",10,89.2
Gamecube,Surf's Up,"Ubisoft, Inc.",Ubisoft Entertainment Inc.,"May 29, 2007",Sports,Behind view,,,,,,0,,[62.0],1,62.0
Gamecube,Swingerz Golf,"Eidos Interactive, Inc.","Telenet Japan Co., Ltd.","Oct 23, 2002",Sports,Behind view,,,,,[3.6],1,3.6,"[90.0, 85.0, 80.0, 80.0, 78.0, 75.0, 75.0, 72.0, 70.0, 42.0]",10,74.7
Gamecube,SX Superstar,Acclaim Entertainment Ltd.,Climax Solent,"Jun 30, 2003","Racing / Driving, Sports","1st-person, Behind view",,,,,,0,,"[79.0, 67.0, 61.0, 40.0, 36.0, 30.0]",6,52.166666666666664
Gamecube,Tak 2: The Staff of Dreams,THQ Inc.,Avalanche Software LLC,"Oct 11, 2004",Action,3rd-person (Other),,,Puzzle elements,,,0,,"[82.0, 78.0, 72.0, 71.0, 70.0, 70.0, 70.0, 67.0, 67.0, 60.0]",10,70.7
Gamecube,Tak and the Power of Juju,THQ Inc.,Avalanche Software LLC,"Oct 15, 2003",Action,3rd-person (Other),,,Platform,,,0,,"[87.0, 84.0, 77.0, 75.0, 70.0, 69.0, 68.0, 65.0, 65.0, 40.0]",10,70.0
Gamecube,Tak: The Great Juju Challenge,THQ Inc.,Avalanche Software LLC,"Sep 19, 2005",Action,3rd-person (Other),,,,,,0,,"[91.0, 83.0, 81.0, 80.0, 76.0, 75.0, 70.0, 70.0, 62.0, 50.0]",10,73.8
Gamecube,Tales of Symphonia,Namco Hometek Inc.,"Namco Tales Studio Ltd., Production I.G, Inc.","Jul 13, 2004","Action, Role-playing (RPG)",Diagonal-down,,Anime / Manga,Quick Time Events (QTEs),,"[3.43, 4.57]",2,4.0,"[95.0, 95.0, 88.0, 88.0, 85.0, 84.0, 82.0, 80.0, 80.0, 70.0]",10,84.7
Gamecube,Taz: Wanted,"Infogrames, Inc.",Blitz Games Ltd,"Oct, 2002",Action,Behind view,,,,,,0,,"[72.0, 70.0, 60.0, 58.0, 57.0, 55.0, 50.0]",7,60.285714285714285
Gamecube,Teenage Mutant Ninja Turtles,"Konami Digital Entertainment, Inc.","Konami Computer Entertainment Studios, Inc.","Oct 21, 2003",Action,Diagonal-down,,,Beat 'em up / brawler,,"[4.0, 5.0]",2,4.5,"[69.0, 65.0, 61.0, 60.0, 60.0, 60.0, 60.0, 45.0, 43.0, 40.0]",10,56.3
Gamecube,Teenage Mutant Ninja Turtles 2: Battle Nexus,"Konami Digital Entertainment, Inc.",Konami Studios,"Oct 19, 2004",Action,Diagonal-down,,,Beat 'em up / brawler,,,0,,"[64.0, 62.0, 60.0, 60.0, 50.0, 42.0, 40.0, 35.0, 34.0, 30.0]",10,47.7
Gamecube,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,"Konami Digital Entertainment, Inc.","Konami Computer Entertainment Studios, Inc.","Nov 01, 2005",Action,3rd-person (Other),,,Beat 'em up / brawler,,,0,,"[55.0, 50.0]",2,52.5
Gamecube,Teen Titans,THQ Inc.,Artificial Mind & Movement,"May 24, 2006",Action,3rd-person (Other),,,Beat 'em up / brawler,,,0,,"[70.0, 70.0, 66.0, 60.0, 58.0, 55.0, 50.0]",7,61.285714285714285
Gamecube,Tengai Makyō II: Manjimaru,"Hudson Soft Company, Ltd.",Red Company Corporation,"Sep 25, 2003",Role-playing (RPG),"1st-person, 3rd-person (Other)",,Anime / Manga,,,,0,,[95.0],1,95.0
Gamecube,Terminator 3: The Redemption,"Atari, Inc.",Paradigm Entertainment Inc.,"Sep 09, 2004","Action, Racing / Driving",Behind view,,,,,,0,,"[81.0, 80.0, 76.0, 75.0, 74.0, 74.0, 72.0, 71.0, 60.0, 55.0]",10,71.8
