platform,title,published by,developed by,released,genre,perspective,visual,art,gameplay,interface,userReviews,userReviewCount,averageUserReview,criticReviews,criticReviewCount,averageCriticReview
Nintendo DS,Shrek: Ogres & Dronkeys,"Activision Publishing, Inc.","WayForward Technologies, Inc.","Oct 30, 2007",Simulation,,,,,,,0,,[43.0],1,43.0
Nintendo DS,Shrek's Carnival Craze Party Games,"Activision Publishing, Inc.",Ivolgamus UAB,"Oct 28, 2008",Action,3rd-person (Other),,,Party game,,,0,,,0,
Nintendo DS,Shrek Smash N' Crash Racing,"Activision Publishing, Inc.",Torus Games Pty. Ltd.,"Mar 13, 2007",Racing / Driving,Behind view,,,Arcade,,,0,,"[55.0, 50.0, 46.0, 40.0]",4,47.75
Nintendo DS,Shrek SuperSlam,"Activision Publishing, Inc.","Amaze Entertainment, Inc.","Oct 25, 2005",Action,3rd-person (Other),,,"Fighting, Platform",,,0,,"[75.0, 68.0, 66.0, 65.0, 65.0, 60.0, 59.0, 58.0, 52.0, 30.0]",10,59.8
Nintendo DS,Shrek the Third,"Activision Publishing, Inc.","Vicarious Visions, Inc.","May 08, 2007",Action,"3rd-person (Other), Side view",,,"Platform, Puzzle elements",,,0,,"[85.0, 82.0, 80.0, 70.0, 65.0, 64.0, 64.0, 55.0, 50.0, 40.0]",10,65.5
Nintendo DS,Sideswiped,Majesco Entertainment Company,"Recom Co., Ltd.","Aug 18, 2009",Racing / Driving,Behind view,,,,,,0,,,0,
Nintendo DS,Sid Meier's Civilization: Revolution,"2K Games, Inc.","Firaxis Games, Inc.","Jul 09, 2008","Simulation, Strategy",Top-down,,,"4X, Managerial / business simulation, Turn-based strategy",,,0,,"[90.0, 85.0, 84.0, 82.0, 82.0, 80.0, 80.0, 80.0, 80.0, 70.0]",10,81.3
Nintendo DS,Sigma Harmonics,"Square Enix Co., Ltd.","Square Enix Co., Ltd., Think Garage Co., Ltd.","Aug 21, 2008",Role-playing (RPG),3rd-person (Other),,Anime / Manga,"Cards / tiles, Japanese-style RPG (JRPG)",,,0,,[70.0],1,70.0
Nintendo DS,Silly Bandz,"Zoo Publishing, Inc.",Artefacts Studio S.A.S.,"Nov 23, 2010",Puzzle,Side view,2D scrolling,,Artillery,,,0,,,0,
Nintendo DS,Silverlicious: Sweet Adventure,GameMill Entertainment LLC,"1st Playable Productions, LLC","Mar 20, 2012",Action,"3rd-person (Other), Side view",,,Platform,,,0,,,0,
Nintendo DS,SimAnimals,"Electronic Arts, Inc.",The Sims Studio,"Jan 21, 2009","Educational, Simulation",Top-down,,,,,,0,,[63.0],1,63.0
Nintendo DS,SimAnimals: Africa,"Electronic Arts, Inc.",The Sims Studio,"Oct 27, 2009","Action, Educational",1st-person,Isometric,,,,,0,,[70.0],1,70.0
Nintendo DS,SimCity Creator,"Electronic Arts, Inc.","EA Studios Japan, AKI Corporation","Sep 22, 2008","Simulation, Strategy",Diagonal-down,"Free-roaming camera, Isometric",,"City building / construction simulation, Managerial / business simulation",,,0,,"[80.0, 79.0, 77.0, 75.0, 70.0, 70.0]",6,75.16666666666667
Nintendo DS,SimCity DS,"Electronic Arts, Inc.","EA Studios Japan, AKI Corporation","Jun 19, 2007",Simulation,"Diagonal-down, Top-down",Free-roaming camera,,"City building / construction simulation, Managerial / business simulation",,,0,,"[80.0, 80.0, 71.0, 70.0, 68.0, 65.0, 60.0, 59.0, 55.0, 50.0]",10,65.8
Nintendo DS,The Simpsons Game,"Electronic Arts, Inc.","Amaze Entertainment, Inc.","Oct 30, 2007",Action,"3rd-person (Other), Side view",,,Platform,,[2.83],1,2.83,"[79.0, 77.0, 77.0, 74.0, 70.0, 62.0, 60.0, 60.0, 40.0, 40.0]",10,63.9
Nintendo DS,The Sims 2: Apartment Pets,"Electronic Arts, Inc.",Full Fat Productions Ltd.,"Aug 25, 2008",Simulation,3rd-person (Other),,,,,,0,,"[65.0, 60.0, 58.0, 56.0, 55.0, 45.0, 40.0, 40.0, 40.0, 35.0]",10,49.4
Nintendo DS,The Sims 2: Castaway,"Electronic Arts, Inc.",Full Fat Productions Ltd.,"Oct 23, 2007",Simulation,Diagonal-down,,,Puzzle elements,,,0,,"[70.0, 70.0, 70.0, 70.0, 67.0, 60.0, 60.0, 58.0, 50.0, 30.0]",10,60.5
Nintendo DS,The Sims 2: Pets,"Electronic Arts, Inc.",Full Fat Productions Ltd.,"Oct 31, 2006",Simulation,3rd-person (Other),,,Puzzle elements,,,0,,"[55.0, 51.0, 50.0, 45.0, 45.0, 30.0]",6,46.0
Nintendo DS,The Sims 2,"Electronic Arts, Inc.","Amaze Entertainment, Inc.","Oct 24, 2005","Role-playing (RPG), Simulation",3rd-person (Other),,,Managerial / business simulation,,,0,,"[82.0, 80.0, 79.0, 74.0, 70.0, 70.0, 65.0, 58.0, 40.0, 20.0]",10,63.8
Nintendo DS,The Sims 3,"Electronic Arts, Inc.",The Sims Studio,"Oct 26, 2010",Simulation,,,,Life / social simulation,,,0,,"[70.0, 66.0]",2,68.0
Nintendo DS,Six Flags Fun Park,"Brash Entertainment, LLC.","7 Studios, Inc.","Oct 28, 2008","Action, Racing / Driving, Sports","1st-person, Top-down",,,Board game,,,0,,"[70.0, 35.0, 20.0, 16.0]",4,35.25
Nintendo DS,Skate It,"Electronic Arts, Inc.",Exient Entertainment,"Nov 17, 2008","Action, Sports",Behind view,,,Tricks / stunts,,,0,,"[80.0, 60.0]",2,70.0
Nintendo DS,Slide Adventure: Mag Kid,"Nintendo Co., Ltd.","Agenda Co., Ltd., Nintendo Co., Ltd.","Aug 02, 2007",Action,"3rd-person (Other), Top-down",,,,,,0,,,0,
Nintendo DS,Slingo Quest,"MumboJumbo, LLC","funkitron, Inc.","Dec 09, 2008",Gambling,Side view,Fixed / flip-screen,,,,,0,,,0,
Nintendo DS,Smart Boy's Gameroom,"UFO Interactive Games, Inc.",Starfish Kaihatsu Ltd.,"Sep 18, 2007",Educational,,,,Mini-games,,,0,,,0,
Nintendo DS,Smart Boy's Gameroom 2,"UFO Interactive Games, Inc.",Starfish Kaihatsu Ltd.,"Sep 29, 2009",Educational,,,,Mini-games,,,0,,,0,
Nintendo DS,Smart Boy's Toys Club,"UFO Interactive Games, Inc.",Starfish Kaihatsu Ltd.,"Oct 14, 2008","Educational, Puzzle, Simulation",,,,,,,0,,,0,
Nintendo DS,Smart Boy's Winter Wonderland,"UFO Interactive Games, Inc.","NorthPole Studio Co., Ltd., Starfish Kaihatsu Ltd.","Nov 18, 2008","Educational, Puzzle, Simulation",,,,Mini-games,,,0,,,0,
Nintendo DS,Smart Games for Kids,"Scholastic, Inc.",,"Jul 14, 2012",Compilation,,,,,,,0,,,0,
Nintendo DS,Smart Girl's Magical Book Club,"UFO Interactive Games, Inc.",Starfish Kaihatsu Ltd.,"Jul 15, 2008","Educational, Puzzle",,,,Mini-games,,,0,,,0,
Nintendo DS,Smart Girl's Party Game,"UFO Interactive Games, Inc.",Starfish Kaihatsu Ltd.,"Oct 14, 2008","Educational, Puzzle",,,,Mini-games,,,0,,,0,
Nintendo DS,Smart Girl's Playhouse,"UFO Interactive Games, Inc.",Starfish Kaihatsu Ltd.,"Sep 18, 2007",Educational,,,,Mini-games,,,0,,,0,
Nintendo DS,Smart Girl's Playhouse 2,"UFO Interactive Games, Inc.",Starfish Kaihatsu Ltd.,"Sep 29, 2009",Educational,,,,Mini-games,,,0,,,0,
Nintendo DS,Smart Girl's Playhouse Party,"UFO Interactive Games, Inc.",Starfish Kaihatsu Ltd.,"Oct 19, 2010",Educational,,,,Mini-games,,,0,,,0,
Nintendo DS,Smart Girl's Winter Wonderland,"UFO Interactive Games, Inc.","NorthPole Studio Co., Ltd.","Nov 18, 2008","Educational, Puzzle",,,,Mini-games,,,0,,,0,
Nintendo DS,Smart Kid's Gameclub,"UFO Interactive Games, Inc.",Starfish Kaihatsu Ltd.,"Nov 16, 2007","Educational, Puzzle",,,,Mini-games,,,0,,,0,
Nintendo DS,Smart Kid's: Mega Game Mix,"UFO Interactive Games, Inc.",Starfish Kaihatsu Ltd.,"Sep 29, 2009","Educational, Puzzle",,,,Mini-games,,,0,,,0,
Nintendo DS,Smart Kid's Party Fun Pak,"UFO Interactive Games, Inc.",Starfish Kaihatsu Ltd.,"Nov 14, 2008","Educational, Puzzle",,,,Mini-games,,,0,,,0,
Nintendo DS,Smiley World: Island Challenge,"Zoo Games, Inc.",Frame Studios S.r.l.,"Jul 28, 2009",Action,,,,Mini-games,,,0,,,0,
Nintendo DS,The Smurfs 2,"Ubisoft, Inc.","Ubisoft Osaka Co., Ltd.","Jul 23, 2013",Action,,,,Mini-games,,,0,,"[30.0, 10.0]",2,20.0
Nintendo DS,The Smurfs Collection,Ubisoft Entertainment SA,,"May 16, 2014",Compilation,,,,,,,0,,,0,
Nintendo DS,The Smurfs,"Ubisoft, Inc.","ART Co.,Ltd.","Jul 19, 2011",Action,,,,Mini-games,,,0,,,0,
Nintendo DS,SNK vs. CAPCOM: Card Fighters DS,SNK Playmore USA Corp.,SNK Playmore Corporation,"Apr 24, 2007","Role-playing (RPG), Strategy",Diagonal-down,Isometric,Anime / Manga,"Cards / tiles, Fighting",,,0,,"[60.0, 50.0, 49.0, 45.0, 40.0, 30.0, 20.0, 16.0, 10.0, 0.0]",10,32.0
Nintendo DS,Snood 2: On Vacation,"Destination Software, Inc.",Gravity-i Ltd,"Nov, 2005",Puzzle,Side view,Fixed / flip-screen,,Tile matching puzzle,,,0,,"[60.0, 45.0, 40.0, 33.0]",4,44.5
Nintendo DS,So Blonde: Back to the Island,dtp entertainment AG,Wizarbox SARL,"Mar 12, 2010",Adventure,3rd-person (Other),,,Puzzle elements,,,0,,"[70.0, 70.0, 70.0, 70.0, 69.0, 65.0, 30.0]",7,63.42857142857143
Nintendo DS,Sokoban DS,RTL Playtainment,"BrainGame Publishing, GmbH","Sep 25, 2008",Puzzle,Top-down,,,,,,0,,"[75.0, 70.0]",2,72.5
Nintendo DS,Solatorobo: Red the Hunter,XSEED Games,"CyberConnect2 Co., Ltd.","Sep 27, 2011","Action, Role-playing (RPG)",3rd-person (Other),,,,,,0,,"[90.0, 90.0, 90.0, 85.0, 80.0, 80.0, 80.0, 78.0, 67.0, 60.0]",10,80.0
Nintendo DS,Solatorobo: Sore Kara Coda e (Collectors Edition),Namco Bandai Games Inc.,"CyberConnect2 Co., Ltd.","Oct 28, 2010",Special edition,,,,,,,0,,,0,
Nintendo DS,Solitaire Overload,"Telegames, Inc.",cosmigo GmbH,"Oct 24, 2007",Puzzle,Top-down,Fixed / flip-screen,,Cards / tiles,,,0,,,0,
Nintendo DS,Solitaire Overload Plus,"Telegames, Inc.",cosmigo GmbH,"Oct 15, 2010",Puzzle,Top-down,Fixed / flip-screen,,Cards / tiles,,,0,,,0,
Nintendo DS,Solitär,dtp young entertainment GmbH & Co. KG,Independent Arts Software GmbH,"Apr 16, 2008",Strategy,Top-down,,,"Board game, Cards / tiles",,,0,,,0,
Nintendo DS,Soma Bringer,"Nintendo Co., Ltd.","Monolith Software, Inc.","Feb 28, 2008",Role-playing (RPG),Diagonal-down,,,Action RPG,,,0,,"[80.0, 70.0, 70.0, 70.0]",4,72.5
Nintendo DS,Sommer Pack: Bratz: Forever Diamondz + Zoo Tycoon DS,THQ Inc.,,2007,Compilation,,,,,,,0,,,0,
Nintendo DS,Sonic Chronicles: The Dark Brotherhood,"SEGA of America, Inc.",BioWare Corporation,"Sep 30, 2008","Action, Role-playing (RPG)",Diagonal-down,,,Arcade,,,0,,"[90.0, 88.0, 80.0, 78.0, 73.0, 72.0, 70.0, 70.0, 70.0, 65.0]",10,75.6
Nintendo DS,Sonic Classic Collection,"SEGA of America, Inc.",Sonic Team,"Mar 02, 2010","Action, Compilation",Side view,,Anime / Manga,Platform,,,0,,"[80.0, 80.0, 78.0, 75.0, 75.0, 70.0, 70.0, 55.0, 55.0, 50.0]",10,68.8
Nintendo DS,Sonic Classic Collection (Limited Edition),SEGA Europe Ltd.,,"Mar 11, 2010",Special edition,,,,,,,0,,,0,
Nintendo DS,Sonic: Colors,"SEGA of America, Inc.","Dimps Corporation, Sonic Team","Nov 16, 2010",Action,Side view,,,Platform,,,0,,"[85.0, 85.0, 83.0, 80.0, 80.0, 80.0, 80.0, 80.0, 70.0, 70.0]",10,79.3
Nintendo DS,Sonic Rush,"SEGA of America, Inc.","Dimps Corporation, Sonic Team","Nov 15, 2005",Action,Side view,,,,,,0,,"[96.0, 90.0, 88.0, 86.0, 85.0, 85.0, 80.0, 75.0, 70.0, 70.0]",10,82.5
Nintendo DS,Sonic Rush Adventure,"SEGA of America, Inc.","Dimps Corporation, Sonic Team","Sep 18, 2007",Action,"Behind view, Side view",2D scrolling,Anime / Manga,Platform,,,0,,"[100.0, 98.0, 89.0, 86.0, 80.0, 80.0, 80.0, 80.0, 80.0, 67.0]",10,84.0
Nintendo DS,Sonic & SEGA All-Stars Racing,"SEGA of America, Inc.",Sumo Digital Ltd (Sheffield),"Feb 23, 2010",Racing / Driving,Behind view,,,Arcade,,,0,,"[100.0, 85.0, 80.0, 80.0, 80.0, 80.0, 75.0, 75.0, 70.0, 70.0]",10,79.5
Nintendo DS,Soul Bubbles,Eidos Interactive Limited,Mekensleep,"Jul 01, 2008","Action, Puzzle",Side view,2D scrolling,,,,,0,,"[100.0, 90.0, 88.0, 80.0, 79.0, 70.0, 70.0, 70.0, 70.0, 58.0]",10,77.5
Nintendo DS,Soul Eater: Plot of Medusa,Namco Bandai Games Inc.,"Eighting Co., Ltd.","Oct 23, 2008",Action,3rd-person (Other),,Anime / Manga,,,,0,,,0,
Nintendo DS,Spac3 Invaders Extr3me,"Square Enix, Inc.",Taito Corporation,"Jun 17, 2008",Action,Side view,Fixed / flip-screen,,"Arcade, Shooter",,,0,,"[93.0, 90.0, 90.0, 90.0, 82.0, 80.0, 80.0, 80.0, 80.0, 75.0]",10,84.0
Nintendo DS,Spac3 Invaders Extr3me 2,"Square Enix, Inc.",Project Just,"Oct 20, 2009",Action,"3rd-person (Other), Top-down",,,"Arcade, Shooter",,,0,,"[90.0, 80.0, 80.0, 80.0, 75.0, 75.0, 70.0, 70.0]",8,77.5
Nintendo DS,Space Bust-A-Move,"Square Enix, Inc.",Lancarse Co. Ltd.,"Jul 27, 2009",Puzzle,Side view,,,"Arcade, Tile matching puzzle",,,0,,"[90.0, 90.0, 83.0, 80.0, 80.0, 80.0, 80.0, 78.0, 75.0, 60.0]",10,79.6
Nintendo DS,Space Camp,"Activision Publishing, Inc.","7 Studios, Inc.","May 26, 2009",Action,,,,Mini-games,,,0,,,0,
Nintendo DS,Space Chimps,"Brash Entertainment, LLC.","WayForward Technologies, Inc.","Jul 15, 2008",Action,Side view,,,"Arcade, Platform",,,0,,[60.0],1,60.0
Nintendo DS,Space Invaders Revolution,"Mastiff, LLC","Dreams Co., Ltd.","Sep 20, 2005",Action,3rd-person (Other),,,"Arcade, Shooter",,,0,,"[80.0, 62.0, 61.0, 55.0, 55.0, 42.0, 41.0, 20.0, 15.0]",9,47.888888888888886
Nintendo DS,Spanish for Everyone!,"Activision Publishing, Inc.",Humagade Inc.,"Oct, 2007",Educational,3rd-person (Other),,,Puzzle elements,,,0,,[20.0],1,20.0
Nintendo DS,Spectral Force: Genesis,UTV Ignition Entertainment Ltd.,"Idea Factory Co., Ltd.","Mar 16, 2010","Role-playing (RPG), Simulation, Strategy",,Isometric,Anime / Manga,Managerial / business simulation,,,0,,[35.0],1,35.0
Nintendo DS,Spectrobes,"Buena Vista Games, Inc.",Jupiter Corp.,"Mar 13, 2007","Action, Strategy",Diagonal-down,,Anime / Manga,Fighting,,,0,,"[75.0, 75.0, 70.0, 69.0, 60.0, 60.0, 60.0, 60.0, 42.0, 25.0]",10,59.6
Nintendo DS,Spectrobes: Beyond the Portals,"Disney Interactive Studios, Inc.",Jupiter Corp.,"Oct 07, 2008","Action, Role-playing (RPG)",3rd-person (Other),,Anime / Manga,,,,0,,"[83.0, 80.0, 80.0, 80.0, 80.0, 78.0, 75.0, 73.0, 70.0, 50.0]",10,74.9
Nintendo DS,Spectrobes (Collector's Edition),"Buena Vista Games, Inc.",,"Nov 06, 2007",Special edition,,,,,,,0,,,0,
Nintendo DS,Speed Racer: The Videogame,Warner Bros. Interactive Entertainment Inc.,"Game Source Studio SARL, Virtuos Ltd.","May 06, 2008",Racing / Driving,Behind view,,,,,,0,,"[91.0, 90.0, 80.0, 80.0, 73.0, 70.0, 70.0, 70.0, 60.0, 60.0]",10,74.4
Nintendo DS,Spelling Challenges and more!,"Crave Entertainment, Inc.","puzzle.tv, Supersonic Software Ltd.","Sep 21, 2007","Educational, Puzzle",,,,Word construction,,,0,,,0,
Nintendo DS,Spider-Man 2,"Activision Publishing, Inc.","Vicarious Visions, Inc.","Nov 16, 2004",Action,Side view,2D scrolling,,Platform,,[3.0],1,3.0,"[88.0, 80.0, 76.0, 65.0, 60.0, 50.0, 50.0, 45.0, 40.0, 40.0]",10,59.4
Nintendo DS,Spider-Man 3,"Activision Publishing, Inc.","Vicarious Visions, Inc.","May 04, 2007",Action,Side view,,,"Platform, Puzzle elements",,,0,,"[90.0, 86.0, 80.0, 80.0, 80.0, 80.0, 80.0, 75.0, 70.0, 65.0]",10,78.6
Nintendo DS,Spider-Man: Battle for New York,"Activision Publishing, Inc.",Torus Games Pty. Ltd.,"Nov 17, 2006",Action,Side view,2D scrolling,,"Beat 'em up / brawler, Mini-games",,,0,,"[70.0, 65.0, 50.0]",3,61.666666666666664
Nintendo DS,Spider-Man: Edge of Time,"Activision Publishing, Inc.",Other Ocean Interactive Ltd.,"Oct 04, 2011",Action,Side view,2D scrolling,,Metroidvania,,,0,,"[43.0, 40.0, 30.0]",3,37.666666666666664
Nintendo DS,Spider-Man: Friend or Foe,"Activision Publishing, Inc.",Artificial Mind & Movement,"Oct 04, 2007",Action,3rd-person (Other),2D scrolling,,,,,0,,,0,
Nintendo DS,Spider-Man: Shattered Dimensions,"Activision Publishing, Inc.","Griptonite, Inc.","Sep 07, 2010",Action,Side view,2D scrolling,,"Metroidvania, Platform, Stealth",,,0,,"[84.0, 75.0, 75.0, 70.0, 58.0, 55.0]",6,69.5
Nintendo DS,Spider-Man: Web of Shadows,"Activision Publishing, Inc.","Griptonite, Inc.","Oct 21, 2008",Action,Side view,2D scrolling,,Metroidvania,,,0,,"[90.0, 88.0, 80.0, 80.0, 80.0, 80.0, 76.0, 70.0, 65.0, 60.0]",10,76.9
Nintendo DS,The Spiderwick Chronicles,"Vivendi Games, Inc.",Backbone Entertainment,"Feb 05, 2008",Role-playing (RPG),Top-down,,,Puzzle elements,,,0,,"[78.0, 78.0, 72.0, 70.0, 70.0, 70.0, 68.0, 60.0, 60.0, 0.0]",10,62.6
Nintendo DS,Spitfire Heroes: Tales of the Royal Airforce,Destineer,Big John Games,"Feb 26, 2008",Action,3rd-person (Other),,,Shooter,,,0,,,0,
Nintendo DS,SpongeBob's Atlantis SquarePantis,THQ Inc.,Altron Corporation,"Oct 23, 2007",Action,3rd-person (Other),,,,,,0,,"[60.0, 60.0]",2,60.0
Nintendo DS,SpongeBob's Boating Bash,THQ Inc.,Firebrand Games and Entertainment Ltd.,"Mar 02, 2010",Action,,,,,,,0,,,0,
Nintendo DS,SpongeBob SquarePants: Creature from the Krusty Krab,THQ Inc.,"WayForward Technologies, Inc.","Oct 02, 2006",Action,Side view,2D scrolling,,Platform,,,0,,,0,
Nintendo DS,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,THQ Inc.,"Natsume Co., Ltd.","Oct 22, 2008",Action,,,,,,,0,,[90.0],1,90.0
Nintendo DS,SpongeBob SquarePants: Plankton's Robotic Revenge,"Activision Publishing, Inc.",Engine Software B.V.,"Oct 29, 2013",Action,"3rd-person (Other), Side view, Top-down",,,Shooter,,,0,,,0,
Nintendo DS,SpongeBob SquarePants: The Yellow Avenger,THQ Inc.,Tantalus Interactive Pty. Ltd.,"Nov 07, 2005",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,"[77.0, 75.0, 72.0, 69.0, 55.0, 28.0]",6,62.666666666666664
Nintendo DS,SpongeBob's Surf & Skate Roadtrip,THQ Inc.,Sabarasa Inc,"Nov 08, 2011","Action, Sports",Diagonal-down,"2D scrolling, Isometric",,Tricks / stunts,,,0,,,0,
Nintendo DS,SpongeBob's Truth or Square,THQ Inc.,Altron Corporation,"Oct 26, 2009",Action,,,,"Mini-games, Platform, Puzzle elements",,,0,,[60.0],1,60.0
Nintendo DS,SpongeBob vs. The Big One: Beach Party Cook Off,THQ Inc.,"Fizz Factor, The","Mar 03, 2009",Action,1st-person,,,,,,0,,,0,
Nintendo DS,Spore Creatures,"Electronic Arts, Inc.","Griptonite, Inc., Maxis Software Inc.","Sep 07, 2008",Simulation,Diagonal-down,,,,,,0,,"[78.0, 75.0, 75.0, 70.0, 67.0, 65.0, 60.0, 60.0, 60.0, 60.0]",10,67.0
Nintendo DS,Spore: Hero Arena,"Electronic Arts, Inc.",Full Fat Productions Ltd.,"Oct 06, 2009",Action,Top-down,2D scrolling,,,,,0,,[60.0],1,60.0
Nintendo DS,Sports Collection: 15 Sports to Master,Ubisoft Entertainment SA,Ubisoft Entertainment India Pvt. Ltd. (Pune),"Dec 02, 2010",Sports,3rd-person (Other),,,,,,0,,,0,
Nintendo DS,Sprung,"Ubisoft, Inc.",Guillemot Inc.,"Dec 08, 2004",Adventure,1st-person,,,Visual novel,,,0,,"[84.0, 70.0, 68.0, 60.0, 42.0, 40.0, 40.0, 34.0, 30.0, 25.0]",10,49.3
Nintendo DS,Spy Kids: All the Time in the World,Majesco Entertainment Company,OneNine Studios,"Aug 09, 2011",Action,Side view,2D scrolling,,Platform,,,0,,,0,
Nintendo DS,Spyro: Shadow Legacy,"Sierra Entertainment, Inc.","Amaze Entertainment, Inc.","Oct 18, 2005",Role-playing (RPG),3rd-person (Other),,,Puzzle elements,,,0,,"[65.0, 65.0, 56.0, 53.0, 51.0, 50.0, 50.0, 40.0, 40.0, 20.0]",10,49.0
Nintendo DS,Squeeballs Party,"Aksys Games Localization, Inc.",,"Oct 15, 2009",Action,,,,Mini-games,,,0,,"[45.0, 31.0]",2,38.0
Nintendo DS,Squinkies,"Activision Publishing, Inc.",Human Soft Inc.,"Apr 12, 2011",Simulation,,,,,,,0,,,0,
Nintendo DS,Squinkies 2: Adventure Mall Surprize!,"Activision Publishing, Inc.",,"Oct 25, 2011",Simulation,,,,,,,0,,,0,
Nintendo DS,Squishy Tank,"Natsume, Inc.",Success Corp.,"Mar 23, 2010",Puzzle,,Fixed / flip-screen,,Tile matching puzzle,,,0,,,0,
Nintendo DS,Star Fox Command,Nintendo of America Inc.,Q-Games Ltd.,"Aug 29, 2006",Action,"1st-person, Behind view",,,"Arcade, Shooter",,,0,,"[85.0, 81.0, 80.0, 80.0, 75.0, 75.0, 71.0, 70.0, 70.0, 58.0]",10,74.5
Nintendo DS,Star Trek: Tactical Assault,Bethesda Softworks LLC,"Quicksilver Software, Inc.","Oct 26, 2006","Action, Strategy",Diagonal-down,,,,,,0,,"[90.0, 75.0, 60.0, 50.0, 50.0, 50.0, 50.0, 45.0, 40.0, 40.0]",10,55.0
Nintendo DS,Star Wars: Battlefront - Elite Squadron,LucasArts,"n-Space, Inc.","Nov 03, 2009",Action,"Behind view, Top-down",,,Shooter,,,0,,"[73.0, 69.0, 68.0, 66.0, 65.0, 60.0, 60.0, 57.0, 50.0, 50.0]",10,61.8
Nintendo DS,Star Wars: Episode III - Revenge of the Sith,"Ubisoft, Inc.",Ubisoft Entertainment Inc.,"May 05, 2005",Action,Side view,2D scrolling,,Beat 'em up / brawler,,,0,,"[82.0, 80.0, 78.0, 72.0, 70.0, 70.0, 60.0, 58.0, 50.0, 40.0]",10,66.0
Nintendo DS,Star Wars: Lethal Alliance,"Ubisoft, Inc.",Ubisoft SARL,"Dec 07, 2006",Action,"1st-person, 3rd-person (Other)",,,,,,0,,"[82.0, 72.0, 70.0, 70.0, 60.0, 55.0, 55.0, 45.0, 40.0, 25.0]",10,57.4
Nintendo DS,Star Wars: The Clone Wars - Jedi Alliance,LucasArts,Lucasfilm Animation Singapore - Game Division,"Nov 11, 2008",Action,3rd-person (Other),,,,,,0,,"[80.0, 76.0, 70.0, 70.0, 68.0, 68.0, 66.0, 60.0, 60.0, 55.0]",10,67.3
Nintendo DS,Star Wars: The Clone Wars - Republic Heroes,LucasArts,Lucasfilm Animation Singapore - Game Division,"Oct 06, 2009",Action,3rd-person (Other),,,,,,0,,"[60.0, 55.0, 46.0]",3,53.666666666666664
Nintendo DS,Star Wars: The Force Unleashed,LucasArts,"n-Space, Inc.","Sep 16, 2008",Action,3rd-person (Other),,,,,,0,,[40.0],1,40.0
Nintendo DS,Star Wars: The Force Unleashed II,LucasArts,Lucasfilm Animation Singapore - Game Division,"Oct 26, 2010",Action,Side view,2D scrolling,,,,,0,,,0,
Nintendo DS,Steal Princess,"Atlus U.S.A., Inc.",Marvelous Inc.,"Apr 21, 2009","Action, Puzzle",Diagonal-down,,,Platform,,,0,,,0,
Nintendo DS,Steel Horizon,"Konami Digital Entertainment, Inc.",,"Feb 27, 2007",Strategy,Diagonal-down,,,,,,0,,"[61.0, 36.0, 35.0, 30.0]",4,40.5
Nintendo DS,The Story of Noah's Ark,SouthPeak Interactive Corporation,Razorback Developments Ltd,"Nov 02, 2010","Action, Educational",,,,Mini-games,,,0,,,0,
Nintendo DS,Stratego: Next Edition,Ubisoft Entertainment SA,Triangle Studios B.V.,"Jun 13, 2008",Strategy,,,,Board game,,,0,,"[80.0, 75.0, 70.0]",3,75.0
Nintendo DS,Strawberry Shortcake: Strawberryland Games,"American Game Factory, Inc., The",Gorilla Systems Corporation,"Oct, 2006",Action,,,,Mini-games,,,0,,"[82.0, 75.0, 70.0, 55.0, 52.0, 50.0]",6,64.0
Nintendo DS,Strawberry Shortcake: The Four Seasons Cake,"American Game Factory, Inc., The",Shin'en Multimedia GmbH,"Nov 13, 2007",Action,,,,Mini-games,,,0,,,0,
Nintendo DS,Street Football,Koch Media GmbH (Austria),Otaboo,2008,"Action, Sports","Diagonal-down, Side view",2D scrolling,,Mini-games,,,0,,,0,
Nintendo DS,Style Lab: Fashion Design,"Ubisoft, Inc.",Jet Black Games,2010,Simulation,,,,,,,0,,,0,
Nintendo DS,Style Lab: Jewelry Design,"Ubisoft, Inc.","1st Playable Productions, LLC","Nov 10, 2009",Simulation,,,,,,,0,,,0,
Nintendo DS,Style Lab: Makeover,"Ubisoft, Inc.",Ubisoft Eood,"Nov 10, 2009",Simulation,,,,,,,0,,,0,
Nintendo DS,Style Savvy,Nintendo of America Inc.,"Nintendo SPD, syn Sophia, Inc.","Nov 02, 2009",Simulation,,,Anime / Manga,Managerial / business simulation,,,0,,,0,
Nintendo DS,Sudoku Ball Detective,"Playlogic Entertainment, Inc.","CreaVate, White Bear BV","Sep 22, 2009",Puzzle,1st-person,Fixed / flip-screen,,Mental training,,,0,,[70.0],1,70.0
Nintendo DS,Sudoku DS: Nikoli no Sudoku Ketteiban,"Hudson Soft Company, Ltd.",,"May 29, 2008",Puzzle,,,,,,,0,,,0,
Nintendo DS,Sudoku Gridmaster,Nintendo of America Inc.,"A.I Co., Ltd.","Jun 26, 2006",Puzzle,"Text-based / Spreadsheet, Top-down",,,,,,0,,[60.0],1,60.0
Nintendo DS,Sudoku Mania,"UFO Interactive Games, Inc.","FRONTLINE Studios, Inc.","Jun 30, 2006",Puzzle,Top-down,Fixed / flip-screen,,,,,0,,,0,
Nintendo DS,Sudokuro,"Crave Entertainment, Inc.","FRONTLINE Studios, Inc.","May 16, 2007",Puzzle,Top-down,,,,,,0,,,0,
