platform,title,published by,developed by,released,genre,perspective,visual,art,gameplay,interface,userReviews,userReviewCount,averageUserReview,criticReviews,criticReviewCount,averageCriticReview
Gameboy Advance,Blender Bros.,"Infogrames, Inc.","Hudson Soft Company, Ltd.","Apr 26, 2002","Action, Racing / Driving",Side view,,,"Platform, Puzzle elements",,,0,,"[85.0, 78.0, 74.0, 68.0, 60.0, 50.0]",6,69.16666666666667
Gameboy Advance,Board Game Classics,"Destination Software, Inc.","Black Lantern Studios, Inc.",2005,Strategy,Top-down,,,"Board game, Chess",,,0,,,0,
Gameboy Advance,Bobble Tris,,,2002,"Action, Puzzle",,Fixed / flip-screen,,Falling block puzzle,,,0,,,0,
Gameboy Advance,Boktai 2: Solar Boy Django,"Konami Digital Entertainment, Inc.",Konami JPN,"Oct 19, 2004","Action, Role-playing (RPG)",3rd-person (Other),Isometric,,"Platform, Puzzle elements, Shooter",,,0,,"[90.0, 85.0, 85.0, 83.0, 80.0, 80.0, 80.0, 78.0, 70.0, 70.0]",10,80.1
Gameboy Advance,Boktai: The Sun is in Your Hand,"Konami of America, Inc.",Konami JPN,"Sep 16, 2003",Action,,Isometric,,"Platform, Shooter",,[4.83],1,4.83,"[100.0, 88.0, 85.0, 80.0, 80.0, 75.0, 71.0, 70.0, 54.0, 42.0]",10,74.5
Gameboy Advance,Boku wa Kōkū Kanseikan,"TAM, Inc.","Graphic Research Co., Ltd.","Mar 21, 2001",Simulation,,Isometric,,Managerial / business simulation,,,0,,[78.0],1,78.0
Gameboy Advance,Bōkyaku no Senritsu,"Bandai Co., Ltd.",Alpha-Unit,"Nov 25, 2004","Action, Adventure","1st-person, Top-down",,Anime / Manga,,,,0,,,0,
Gameboy Advance,Bomberman,Nintendo of America Inc.,"Hudson Soft Company, Ltd.","Jun 07, 2004",Action,Top-down,Fixed / flip-screen,,Arcade,,,0,,"[70.0, 70.0, 57.0, 49.0, 45.0, 40.0, 40.0, 30.0]",8,50.125
Gameboy Advance,Bomberman Jetters: Densetsu no Bomberman,"Hudson Soft Company, Ltd.","Hudson Soft Company, Ltd.","Oct 24, 2002","Action, Role-playing (RPG)",Diagonal-down,,Anime / Manga,"Arcade, Mini-games",,,0,,,0,
Gameboy Advance,Bomberman Jetters: Game Collection,"Hudson Soft Company, Ltd.","Hudson Soft Company, Ltd.","Oct 16, 2003","Action, Compilation, Puzzle","Side view, Top-down",,Anime / Manga,"Arcade, Mini-games, Pinball, Puzzle elements",,,0,,[80.0],1,80.0
Gameboy Advance,Bomberman Max 2: Blue Advance,"Majesco Sales, Inc.","Hudson Soft Company, Ltd.","Jun 04, 2002",Action,Top-down,2D scrolling,,"Puzzle elements, Trading / collectible card",,,0,,"[82.0, 80.0, 75.0, 70.0, 70.0, 70.0, 60.0, 50.0]",8,69.625
Gameboy Advance,Bomberman Max 2: Red Advance,"Majesco Sales, Inc.","Hudson Soft Company, Ltd.","Jun 04, 2002",Action,Top-down,2D scrolling,,"Puzzle elements, Trading / collectible card",,,0,,"[82.0, 75.0, 73.0, 70.0, 60.0, 50.0]",6,68.33333333333333
Gameboy Advance,Bomberman Tournament,"Activision Publishing, Inc.","Hudson Soft Company, Ltd.","Jun 29, 2001",Action,Top-down,,,Puzzle elements,,,0,,"[95.0, 90.0, 90.0, 90.0, 86.0, 85.0, 80.0, 80.0, 72.0, 65.0]",10,83.3
Gameboy Advance,Bookworm Deluxe,Majesco Entertainment Company,"PopCap Games, Inc.","Apr 28, 2004",Puzzle,Side view,Fixed / flip-screen,,"Falling block puzzle, Word construction",,,0,,,0,
Gameboy Advance,Boulder Dash EX,"Kotobuki System Co., Ltd.",Vision Works,"Sep 17, 2002",Action,Side view,,,Puzzle elements,,,0,,"[85.0, 80.0, 78.0, 75.0, 70.0, 70.0]",6,76.33333333333333
Gameboy Advance,Boundish,"Nintendo Co., Ltd.","Skip, Ltd.","Jul 13, 2006",Action,,Fixed / flip-screen,,Arcade,,,0,,"[40.0, 40.0, 20.0]",3,33.333333333333336
Gameboy Advance,Boxing Fever,"Majesco Sales, Inc.",Digital Fiction Inc.,"Sep, 2001",Sports,1st-person,,,,,,0,,"[86.0, 86.0, 85.0, 80.0, 80.0, 77.0, 70.0, 70.0, 50.0, 45.0]",10,72.9
Gameboy Advance,Bratz,Ubisoft Entertainment SA,"DC Studios, Inc.","Mar 11, 2003",Action,3rd-person (Other),,,Music / rhythm,,,0,,[68.0],1,68.0
Gameboy Advance,Bratz Babyz,THQ Inc.,Barking Lizards Technologies L.L.C.,"Nov 02, 2006",Action,Diagonal-down,"2D scrolling, Fixed / flip-screen",,Mini-games,,,0,,,0,
Gameboy Advance,Bratz Forever Diamondz,THQ Inc.,Barking Lizards Technologies L.L.C.,"Sep 20, 2006",Action,Diagonal-down,2D scrolling,,Mini-games,,,0,,[25.0],1,25.0
Gameboy Advance,Breath of Fire,"Capcom Entertainment, Inc.","Capcom Co., Ltd.","Dec 12, 2001",Role-playing (RPG),Top-down,,Anime / Manga,Japanese-style RPG (JRPG),,"[4.6, 3.6]",2,4.1,"[89.0, 85.0, 80.0, 80.0, 77.0, 76.0, 75.0, 60.0, 50.0, 50.0]",10,72.2
Gameboy Advance,Breath of Fire II,"Capcom Entertainment, Inc.","Capcom Co., Ltd.","Apr 17, 2002",Role-playing (RPG),,Isometric,,Japanese-style RPG (JRPG),,"[3.0, 3.75]",2,3.375,"[90.0, 88.0, 85.0, 80.0, 80.0, 76.0, 70.0, 70.0, 62.0, 50.0]",10,75.1
Gameboy Advance,Britney's Dance Beat,THQ Inc.,"ART Co.,Ltd.","Mar 28, 2002",Action,3rd-person (Other),,,Music / rhythm,,,0,,"[68.0, 64.0, 60.0, 53.0, 50.0, 50.0, 50.0, 30.0, 22.0]",9,49.666666666666664
Gameboy Advance,Bruce Lee: Return of the Legend,"Vivendi Universal Games, Inc.","Vicarious Visions, Inc.","May 15, 2003",Action,Side view,,,"Beat 'em up / brawler, Platform",,,0,,"[87.0, 84.0, 80.0, 73.0]",4,81.0
Gameboy Advance,Bubble Bobble Old & New,Empire Interactive Entertainment,Taito Corporation,"Sep 28, 2004","Action, Compilation",Side view,Fixed / flip-screen,,"Arcade, Platform",,,0,,"[90.0, 88.0, 82.0, 81.0, 80.0, 70.0, 70.0, 70.0, 41.0, 40.0]",10,71.2
Gameboy Advance,Buffy the Vampire Slayer: Wrath of the Darkhul King,THQ Inc.,"Natsume Co., Ltd.","Jun 11, 2003",Action,Side view,,,"Fighting, Platform, Puzzle elements",,,0,,"[67.0, 57.0, 52.0, 50.0, 45.0, 40.0, 38.0, 35.0, 31.0, 21.0]",10,43.6
Gameboy Advance,Butt-Ugly Martians: B.K.M. Battles,Vivendi Universal Interactive Publishing,Runecraft Ltd.,"Sep 24, 2002",Action,Side view,2D scrolling,,"Arcade, Shooter",,,0,,,0,
Gameboy Advance,Cabbage Patch Kids: The Patch Puppy Rescue,"D3Publisher of America, Inc.","1st Playable Productions, LLC",2006,Action,Side view,2D scrolling,,Platform,,,0,,,0,
Gameboy Advance,Cabela's Big Game Hunter,"Activision Value Publishing, Inc.","ImageBuilder Software, Inc.","Dec 10, 2002",Action,"1st-person, Top-down",,,Hunting,,,0,,,0,
Gameboy Advance,Cabela's Big Game Hunter: 2005 Adventures,"Activision Publishing, Inc.",Torus Games Pty. Ltd.,"Nov 11, 2004","Action, Sports","1st-person, Top-down",,,Hunting,,,0,,[50.0],1,50.0
Gameboy Advance,Caesars Palace Advance: Millennium Gold Edition,"Majesco Sales, Inc.","Pipedream Interactive, Inc.",2001,Gambling,,,,,,,0,,"[65.0, 30.0]",2,47.5
Gameboy Advance,Camp Lazlo: Leaky Lake Games,"Crave Entertainment, Inc.",Collision Studios,"Nov 06, 2006",Adventure,Top-down,,,Puzzle elements,,,0,,[50.0],1,50.0
Gameboy Advance,Candy Land / Chutes & Ladders / Original Memory Game,"Destination Software, Inc.","Black Lantern Studios, Inc.","Nov 05, 2005","Compilation, Strategy",,,,Board game,,,0,,,0,
Gameboy Advance,Capcom Classics: Mini Mix,"Capcom Entertainment, Inc.",Sensory Sweep Studios,"Sep 19, 2006",Action,Side view,Isometric,,Fighting,,,0,,"[90.0, 75.0, 72.0, 70.0, 69.0, 60.0, 60.0, 60.0]",8,69.5
Gameboy Advance,Car Battler Joe,"Natsume, Inc.",Ancient Co. Ltd.,"Jul 30, 2002","Action, Racing / Driving, Role-playing (RPG)",Diagonal-down,,Anime / Manga,,,,0,,"[81.0, 78.0, 77.0, 70.0, 60.0]",5,73.2
Gameboy Advance,Care Bears: Care Quest,"American Game Factory, Inc., The",Sirius Games A/S,"Nov, 2005",Action,Side view,"2D scrolling, Fixed / flip-screen",,"Mini-games, Puzzle elements",,,0,,,0,
Gameboy Advance,Cartoon Combo: The Powerpuff Girls: Mojo Jojo A-Go-Go / Dexter's Laboratory: Deesaster Strikes!,"BAM! Entertainment, Inc.",,2003,Compilation,,,,,,,0,,,0,
Gameboy Advance,Cartoon Network Block Party,"Majesco Sales, Inc.","Monkeystone Games, One Man Band LLC","Aug, 2004",Action,Side view,,,"Arcade, Board game",,,0,,"[85.0, 30.0, 10.0]",3,41.666666666666664
Gameboy Advance,Cartoon Network Speedway,"Majesco Sales, Inc.","DC Studios, Inc.","Nov, 2003",Racing / Driving,Behind view,,,,,,0,,"[65.0, 30.0]",2,47.5
Gameboy Advance,Castlevania,Nintendo of America Inc.,Konami Industry Co. Ltd.,"Oct 26, 2004",Action,Side view,2D scrolling,,Platform,,,0,,"[90.0, 80.0, 80.0, 75.0, 74.0, 60.0, 58.0, 50.0, 50.0]",9,68.55555555555556
Gameboy Advance,Castlevania: Aria of Sorrow,"Konami of America, Inc.","Konami Computer Entertainment Tokyo, Inc.","May 06, 2003","Action, Role-playing (RPG)",Side view,2D scrolling,,"Metroidvania, Platform, Puzzle elements",,"[4.8, 3.8, 5.0, 5.0, 5.0]",5,4.720000000000001,"[100.0, 97.0, 95.0, 95.0, 90.0, 88.0, 85.0, 80.0, 78.0, 60.0]",10,86.8
Gameboy Advance,Castlevania: Circle of the Moon,"Konami of America, Inc.","Konami Computer Entertainment Kobe, Inc.","Jun 11, 2001",Action,Side view,2D scrolling,,"Metroidvania, Platform, RPG elements",,"[3.2, 3.8, 5.0]",3,4.0,"[90.0, 90.0, 90.0, 90.0, 90.0, 89.0, 87.0, 84.0, 80.0, 70.0]",10,86.0
Gameboy Advance,Castlevania: Double Pack,"Konami Digital Entertainment, Inc.","Konami Computer Entertainment Tokyo, Inc.","Jan 10, 2006",Compilation,,,,,,[4.0],1,4.0,"[94.0, 90.0]",2,92.0
Gameboy Advance,Castlevania: Harmony of Dissonance,"Konami of America, Inc.","Konami Computer Entertainment Tokyo, Inc.","Sep 17, 2002",Action,Side view,2D scrolling,,"Arcade, Metroidvania, Platform",,"[2.83, 2.5, 3.5]",3,2.9433333333333334,"[100.0, 92.0, 91.0, 89.0, 86.0, 85.0, 80.0, 80.0, 75.0, 50.0]",10,82.8
Gameboy Advance,Catwoman,"Electronic Arts, Inc.",Magic Pockets SAS,"Jul 20, 2004",Action,,Isometric,,Platform,,,0,,"[77.0, 65.0, 58.0, 57.0, 54.0, 54.0, 40.0, 40.0, 36.0]",9,53.44444444444444
Gameboy Advance,Centipede / Breakout / Warlords,"Destination Software, Inc.","EC-Interactive, Ltd, Gravity-i Ltd","Aug 23, 2005","Action, Compilation",,,,Arcade,,,0,,[60.0],1,60.0
Gameboy Advance,Charlotte's Web,"SEGA of America, Inc.",Backbone Entertainment,"Nov 14, 2006",Action,,,,"Platform, Puzzle elements",,,0,,"[60.0, 60.0, 45.0, 39.0]",4,51.0
Gameboy Advance,The Cheetah Girls,"Buena Vista Games, Inc.","Gorilla Systems Corporation, NeoPong Software, Inc.","Sep 14, 2006",Action,Side view,2D scrolling,,"Mini-games, Music / rhythm",,,0,,,0,
Gameboy Advance,Chicken Shoot,"Destination Software, Inc.","FRONTLINE Studios, Inc., Vivid Design s.c.",2005,Action,1st-person,,,"Arcade, Shooter",,,0,,[55.0],1,55.0
Gameboy Advance,Chicken Shoot 2,"Destination Software, Inc.","FRONTLINE Studios, Inc., Vivid Design s.c.",2005,Action,1st-person,,,"Arcade, Shooter",,,0,,"[45.0, 15.0]",2,30.0
Gameboy Advance,Chop N' Drop,Ignition Entertainment Ltd.,System 3 Software Ltd.,2003,"Action, Sports",Side view,Fixed / flip-screen,,Fighting,,,0,,[70.0],1,70.0
Gameboy Advance,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Buena Vista Games, Inc.","Griptonite, Inc.","Nov 15, 2005",Action,,Isometric,,,,,0,,"[80.0, 75.0, 74.0, 74.0, 71.0, 65.0, 62.0, 62.0, 60.0, 50.0]",10,67.3
Gameboy Advance,ChuChu Rocket!,"SEGA of America, Inc.",Sonic Team,"Jun 11, 2001","Action, Puzzle",Top-down,Fixed / flip-screen,,,,,0,,"[90.0, 86.0, 85.0, 83.0, 83.0, 80.0, 80.0, 80.0, 80.0, 65.0]",10,81.2
Gameboy Advance,CIMA: The Enemy,"Natsume, Inc.","Neverland Co., Ltd.","Nov 18, 2003","Role-playing (RPG), Strategy",3rd-person (Other),Isometric,,,,,0,,"[80.0, 70.0, 70.0, 70.0, 70.0, 70.0, 60.0, 60.0, 60.0, 33.0]",10,64.3
Gameboy Advance,Circle of Blood,"BAM! Entertainment, Inc.",Revolution Software Ltd.,"Mar 18, 2002",Adventure,Side view,,,"Graphic adventure, Puzzle elements",,[4.0],1,4.0,"[100.0, 91.0, 89.0, 86.0, 83.0, 80.0, 80.0, 75.0, 70.0, 70.0]",10,82.4
Gameboy Advance,Clu Clu Land,Nintendo of America Inc.,Nintendo R&D1,"Apr 21, 2003","Action, Puzzle",Top-down,Fixed / flip-screen,,Shooter,,,0,,[50.0],1,50.0
Gameboy Advance,Coin Flipper 1,"Media Factory, Inc.","Nintendo Co., Ltd.","Dec 01, 2001",Simulation,,,Anime / Manga,,,,0,,,0,
Gameboy Advance,Coin Flipper 2,"Media Factory, Inc.","Nintendo Co., Ltd.","Dec 01, 2001",Simulation,,,Anime / Manga,,,,0,,,0,
Gameboy Advance,Colin McRae Rally 2.0,Ubi Soft Entertainment Software,Spellbound Interactive Ltd.,"Sep 17, 2002","Racing / Driving, Simulation",Behind view,,,,,,0,,"[95.0, 92.0, 90.0, 89.0, 85.0, 81.0, 80.0, 79.0, 76.0, 75.0]",10,84.2
Gameboy Advance,Coloris,"Nintendo Co., Ltd.","Skip, Ltd.","Jul 27, 2006",Puzzle,Top-down,,,Tile matching puzzle,,,0,,"[80.0, 70.0, 60.0, 40.0]",4,62.5
Gameboy Advance,Columns Crown,"SEGA Corporation, THQ Inc.","Wow Entertainment, Inc.","Feb 05, 2002",Puzzle,,,,Falling block puzzle,,,0,,"[92.0, 80.0, 80.0, 75.0, 75.0, 72.0, 70.0, 69.0, 60.0, 55.0]",10,72.8
Gameboy Advance,Combo Pack: Sonic Advance + Sonic Pinball Party,"SEGA of America, Inc.",,"Nov 16, 2005",Compilation,,,,,,,0,,,0,
Gameboy Advance,Comix Zone,SEGA Europe Ltd.,Sega Technical Institute,"Aug, 2002",Action,Side view,2D scrolling,,"Arcade, Beat 'em up / brawler",,,0,,"[80.0, 69.0, 55.0]",3,68.0
Gameboy Advance,Construction: Action,"Wizards of the Coast, Inc.","Nintendo Co., Ltd.","Jan 15, 2003",Action,Side view,2D scrolling,,"Arcade, Platform",,,0,,,0,
Gameboy Advance,Construction: Melody Box,"Wizards of the Coast, Inc.","Nintendo Co., Ltd.","Sep 15, 2002","Educational, Simulation",,,Anime / Manga,,,,0,,,0,
Gameboy Advance,Contra Advance: The Alien Wars EX,"Konami of America, Inc.","CING, Inc.","Nov 07, 2002",Action,Side view,,,"Platform, Shooter",,[3.25],1,3.25,"[80.0, 74.0, 70.0, 70.0, 70.0, 70.0, 62.0, 60.0, 60.0, 50.0]",10,66.6
Gameboy Advance,Crash Bandicoot 2: N-Tranced,Universal Interactive Inc.,"Vicarious Visions, Inc.","Jan 15, 2003",Action,"3rd-person (Other), Side view",Isometric,,Platform,,,0,,"[88.0, 85.0, 84.0, 82.0, 80.0, 75.0, 75.0, 75.0, 60.0, 60.0]",10,76.4
Gameboy Advance,Crash Bandicoot Purple: Ripto's Rampage,"Vivendi Universal Games, Inc.","Vicarious Visions, Inc.","Jun 01, 2004",Action,,,,Platform,,,0,,"[75.0, 71.0, 70.0, 68.0, 65.0, 65.0, 60.0, 58.0, 57.0, 50.0]",10,63.9
Gameboy Advance,Crash Bandicoot: The Huge Adventure,Universal Interactive Inc.,"Vicarious Visions, Inc.","Feb 27, 2002",Action,Side view,,,"Platform, Shooter",,[4.8],1,4.8,"[92.0, 90.0, 85.0, 83.0, 80.0, 80.0, 80.0, 80.0, 74.0, 70.0]",10,81.4
Gameboy Advance,Crash Nitro Kart,"Vivendi Universal Games, Inc.","Vicarious Visions, Inc.","Nov 11, 2003",Racing / Driving,Behind view,,,,,,0,,"[84.0, 82.0, 78.0, 78.0, 78.0, 55.0, 50.0]",7,72.14285714285714
Gameboy Advance,Crash of the Titans,"Vivendi Games, Inc.","Amaze Entertainment, Inc.","Oct 02, 2007",Action,Side view,2D scrolling,,Arcade,,,0,,[75.0],1,75.0
Gameboy Advance,Crash SuperPack,"Sierra Entertainment, Inc., Universal Interactive Inc.",,"Oct 11, 2005",Compilation,,,,,,,0,,,0,
Gameboy Advance,Crazy Frog Racer,dtp entertainment AG,"Denaris Entertainment Software, Independent Arts Software GmbH","Dec 05, 2005",Racing / Driving,Behind view,,,,,,0,,"[61.0, 43.0, 18.0, 10.0]",4,33.0
Gameboy Advance,Crazy Taxi: Catch a Ride,THQ Inc.,Graphic State Limited,"Apr 08, 2003",Racing / Driving,Behind view,,,Arcade,,[4.0],1,4.0,"[68.0, 68.0, 65.0, 56.0, 55.0, 50.0, 44.0, 40.0, 40.0, 24.0]",10,51.0
Gameboy Advance,Creatures,Swing! Entertainment Media AG,Elo Interactive Media GmbH,"Feb 01, 2002",Simulation,Side view,2D scrolling,,Puzzle elements,,,0,,"[89.0, 89.0, 82.0, 70.0]",4,82.5
Gameboy Advance,Crouching Tiger Hidden Dragon,Ubi Soft Entertainment Software,"Shanghai UBIsoft Computer Software Co., Ltd.","Oct 14, 2003",Action,Side view,2D scrolling,,"Beat 'em up / brawler, Platform",,,0,,"[68.0, 65.0, 61.0, 60.0, 55.0, 47.0, 45.0, 40.0, 30.0]",9,52.333333333333336
Gameboy Advance,Cruis'n Velocity,"Midway Home Entertainment, Inc.",Graphic State Limited,2001,Racing / Driving,Behind view,,,Arcade,,,0,,"[60.0, 59.0, 50.0, 45.0, 40.0, 35.0, 30.0]",7,45.57142857142857
Gameboy Advance,Crushed Baseball,Summitsoft Entertainment,"Griptonite, Inc.","Aug 31, 2004",Sports,,,,,,,0,,,0,
Gameboy Advance,CT Special Forces,Light & Shadow Production,Light & Shadow Production,"Jun, 2002",Action,Side view,2D scrolling,,"Platform, Shooter",,,0,,"[89.0, 86.0, 85.0, 85.0, 80.0, 75.0, 75.0, 73.0, 70.0]",9,79.77777777777777
Gameboy Advance,CT Special Forces 3: Bioterror,Light & Shadow Production,Light & Shadow Production,2004,Action,Side view,2D scrolling,,"Platform, Shooter",,,0,,[0.0],1,0.0
Gameboy Advance,CT Special Forces: Back in the Trenches,Light & Shadow Production,Light & Shadow Production,"Jun, 2003",Action,"1st-person, Side view, Top-down",,,"Platform, Shooter",,,0,,"[80.0, 80.0, 78.0, 78.0, 70.0, 70.0, 60.0]",7,73.71428571428571
Gameboy Advance,Curious George,Namco Hometek Inc.,Torus Games Pty. Ltd.,2006,Action,"3rd-person (Other), Side view",,,Platform,,,0,,,0,
Gameboy Advance,Custodian,Piko Interactive LLC,Realms,"Apr, 2019",Action,Side view,2D scrolling,,"Arcade, Shooter",,,0,,,0,
Gameboy Advance,Danny Phantom: The Ultimate Enemy,THQ Inc.,Altron Corporation,"Jul 07, 2006",Action,Side view,2D scrolling,,Beat 'em up / brawler,,,0,,,0,
Gameboy Advance,Danny Phantom: Urban Jungle,THQ Inc.,Altron Corporation,"Sep 08, 2006",Action,Side view,2D scrolling,,Shooter,,,0,,,0,
Gameboy Advance,Daredevil,"Encore, Inc.","Griptonite, Inc.","Feb 05, 2003",Action,Side view,,,,,,0,,"[52.0, 50.0, 50.0, 50.0, 50.0, 40.0, 40.0, 40.0, 35.0, 32.0]",10,43.9
Gameboy Advance,Darius R,PCCW Japan,Rideon Incorporated,"Dec 13, 2002",Action,Side view,,,"Arcade, Shooter",,,0,,,0,
Gameboy Advance,Dark Arena,"Majesco Sales, Inc.",Graphic State Limited,"Jan 19, 2002",Action,1st-person,,,Shooter,,[3.6],1,3.6,"[90.0, 80.0, 80.0, 80.0, 70.0, 70.0, 65.0, 60.0, 50.0, 40.0]",10,68.5
Gameboy Advance,Dave Mirra Freestyle BMX 2,"Acclaim Entertainment, Inc.",Full Fat Productions Ltd.,"Nov 20, 2001",Sports,Diagonal-down,Isometric,,Tricks / stunts,,,0,,"[92.0, 90.0, 88.0, 84.0, 84.0, 83.0, 83.0, 82.0, 70.0, 69.0]",10,82.5
Gameboy Advance,Dave Mirra Freestyle BMX 3,"Acclaim Entertainment, Inc.",Full Fat Productions Ltd.,"Nov 19, 2002",Sports,Top-down,Isometric,,Tricks / stunts,,,0,,"[86.0, 85.0, 84.0, 82.0, 80.0, 80.0, 76.0, 70.0, 55.0, 42.0]",10,74.0
Gameboy Advance,David Beckham Soccer,"Majesco Sales, Inc.",Yoyo Entertainment Ltd.,"Dec 04, 2002",Sports,Top-down,,,,,,0,,"[51.0, 50.0, 40.0, 40.0, 40.0, 39.0, 22.0, 10.0]",8,36.5
Gameboy Advance,Dead to Rights,ZOO Digital Publishing Ltd.,Torus Games Pty. Ltd.,"Nov 26, 2004",Action,Diagonal-down,,,Shooter,,,0,,"[54.0, 50.0, 50.0, 39.0, 18.0, 0.0]",6,35.166666666666664
Gameboy Advance,Defender,"Midway Home Entertainment, Inc.","OutLook Entertainment, Inc.","Nov, 2002",Action,Side view,2D scrolling,,"Arcade, Shooter",,,0,,"[60.0, 55.0, 50.0, 49.0, 40.0, 28.0, 20.0, 20.0, 20.0, 10.0]",10,35.2
Gameboy Advance,Defender of the Crown,"Metro3D, Inc.",Cinemaware Corporation,"Oct 08, 2002","Action, Strategy","1st-person, Side view",,,,,,0,,"[83.0, 80.0, 80.0, 77.0, 77.0, 67.0, 63.0, 60.0, 60.0, 50.0]",10,69.7
Gameboy Advance,DemiKids: Dark Version,"Atlus U.S.A., Inc.","Multimedia Intelligence Transfer Co., Ltd.","Oct 07, 2003",Role-playing (RPG),,Isometric,Anime / Manga,Puzzle elements,,,0,,"[77.0, 75.0, 70.0, 66.0, 64.0, 60.0, 55.0]",7,66.71428571428571
Gameboy Advance,DemiKids: Light Version,"Atlus U.S.A., Inc.","Multimedia Intelligence Transfer Co., Ltd.","Oct 07, 2003",Role-playing (RPG),,Isometric,Anime / Manga,Puzzle elements,,,0,,"[87.0, 77.0, 75.0, 70.0, 66.0, 60.0]",6,72.5
Gameboy Advance,Demon Driver: Time to Burn Rubber!,"AIA USA, Ltd.",Ignition Entertainment Ltd.,"Nov 01, 2002","Action, Racing / Driving",Top-down,,,,,,0,,,0,
Gameboy Advance,Denki Blocks!,Rage Games Ltd.,Denki Ltd.,"Sep, 2001",Puzzle,Top-down,,,,,,0,,"[100.0, 90.0, 82.0, 81.0, 80.0, 80.0, 75.0, 70.0, 60.0, 60.0]",10,77.8
Gameboy Advance,Densetsu no Stafy,"Nintendo Co., Ltd.","Tose Co., Ltd.","Sep 06, 2002",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,"[90.0, 80.0]",2,85.0
Gameboy Advance,Densetsu no Stafy 2,"Nintendo Co., Ltd.","Tose Co., Ltd.","Sep 05, 2003",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,"[90.0, 75.0, 70.0]",3,78.33333333333333
Gameboy Advance,Densetsu no Stafy 3,"Nintendo Co., Ltd.","Tose Co., Ltd.","Aug 05, 2004",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,[100.0],1,100.0
Gameboy Advance,Desert Strike: Return to the Gulf,"Electronic Arts, Inc.","Electronic Arts, Inc., Granite Bay Software","May 07, 2002",Action,Diagonal-down,Isometric,,Shooter,,[2.75],1,2.75,"[80.0, 80.0, 80.0, 75.0, 55.0, 50.0, 50.0]",7,67.14285714285714
Gameboy Advance,Dexter's Laboratory: Chess Challenge,"BAM! Entertainment, Ltd.","Virtucraft Studios, Ltd.",2002,Strategy,Top-down,,,"Board game, Chess",,[4.43],1,4.43,[60.0],1,60.0
Gameboy Advance,Dexter's Laboratory: Deesaster Strikes!,"BAM! Entertainment, Inc.","Virtucraft, Ltd.",2001,Action,,Isometric,,,,,0,,"[85.0, 80.0, 71.0, 70.0, 70.0, 65.0]",6,73.5
Gameboy Advance,Dice de Chocobo,"Square Co., Ltd.","Square Co., Ltd.","Dec 13, 2002","Simulation, Strategy","3rd-person (Other), Top-down",,Anime / Manga,Board game,,,0,,,0,
Gameboy Advance,Dig Dug,"Nintendo Co., Ltd.",Namco Limited,"May 21, 2004",Action,Side view,Fixed / flip-screen,,Arcade,,,0,,,0,
Gameboy Advance,Digidrive,"Nintendo Co., Ltd.",Q-Games Ltd.,"Jul 27, 2006",Action,Top-down,,,Puzzle elements,,,0,,"[80.0, 60.0, 0.0]",3,46.666666666666664
Gameboy Advance,Digimon: Battle Spirit,"Bandai Co., Ltd.",Dimps Corporation,"Jan 13, 2003",Action,,,Anime / Manga,"Arcade, Fighting, Platform",,,0,,"[71.0, 70.0, 65.0, 60.0, 60.0, 59.0, 55.0, 30.0]",8,58.75
Gameboy Advance,Digimon: Battle Spirit 2,"Bandai America, Inc.",Dimps Corporation,"Jul 24, 2003",Action,Side view,2D scrolling,Anime / Manga,"Arcade, Fighting, Platform",,,0,,,0,
Gameboy Advance,Digimon Racing,"Bandai Co., Ltd.","Griptonite, Inc.","Sep 13, 2004",Racing / Driving,Behind view,,Anime / Manga,Arcade,,,0,,"[80.0, 74.0, 70.0, 70.0, 65.0, 60.0, 60.0, 50.0, 43.0]",9,63.55555555555556
Gameboy Advance,Dinotopia: The Timestone Pirates,"TDK Mediactive, Inc.",RFX Interactive,"Apr 30, 2002",Action,Side view,,,Platform,,,0,,"[67.0, 64.0]",2,65.5
Gameboy Advance,Disney•Pixar Cars,THQ Inc.,Helixe,"Jun 06, 2006",Racing / Driving,Diagonal-down,,,,,,0,,"[40.0, 24.0]",2,32.0
Gameboy Advance,Disney•Pixar Finding Nemo,THQ Inc.,"Vicarious Visions, Inc.","May 10, 2003",Action,"Behind view, Side view",2D scrolling,,,,,0,,"[90.0, 70.0, 69.0, 69.0, 69.0, 64.0, 60.0, 57.0, 45.0]",9,65.88888888888889
Gameboy Advance,Disney•Pixar Finding Nemo: The Continuing Adventures,THQ Inc.,Altron Corporation,"Nov 12, 2004",Action,"1st-person, 3rd-person (Other), Diagonal-down",2D scrolling,,Mini-games,,,0,,"[65.0, 63.0]",2,64.0
Gameboy Advance,"Disney•Pixar Monsters, Inc.",THQ Inc.,"Natsume Co., Ltd.","Oct 24, 2001",Action,Side view,2D scrolling,,"Arcade, Platform",,,0,,"[90.0, 80.0, 79.0, 70.0, 70.0, 60.0, 60.0, 55.0, 50.0, 50.0]",10,66.4
Gameboy Advance,Disney•Pixar Ratatouille,THQ Inc.,Helixe,"Sep 21, 2007",Action,"Side view, Top-down",2D scrolling,,"Mini-games, Platform, Puzzle elements",,,0,,,0,
